InstrumentName, Columbian Elem (CS23)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_P,Sig,Temp,Time,Uncertainty,datetime,source_device
11/07/2021 02:44:04,0.0,0.0,0.0,20.17,,,15.93,11.23,9.8,8.38,14.1,10.78,10.665,-73.0,54.86,,-1.0,,
11/07/2021 02:45:05,0.0,0.0,0.0,20.34,,,15.78,11.03,9.48,7.88,14.88,10.65,11.119,-73.0,54.81,,-1.0,,
11/07/2021 02:46:03,0.0,0.0,0.0,20.16,,,16.77,11.52,9.53,7.52,14.57,10.68,10.933,-73.0,54.72,,-1.0,,
11/07/2021 02:47:04,0.0,0.0,0.0,20.03,,,14.45,9.32,8.7,6.7,12.93,9.13,9.974,-73.0,54.64,,-1.0,,
11/07/2021 02:48:04,0.0,0.0,0.0,20.15,,,15.22,10.47,9.15,7.63,14.4,10.1,10.829,-73.0,54.59,,-1.0,,
11/07/2021 02:49:04,0.0,0.0,0.0,20.28,,,13.85,11.88,9.67,8.68,13.18,11.35,10.118,-73.0,54.52,,-1.0,,
11/07/2021 02:50:04,0.0,0.0,0.0,20.5,,,16.45,12.23,10.6,8.27,15.0,11.65,11.179,-73.0,54.5,,-1.0,,
11/07/2021 02:51:06,0.0,0.0,0.0,20.67,,,15.08,12.07,10.3,8.55,14.25,11.3,10.741,-73.0,54.43,,-1.0,,
11/07/2021 02:52:04,0.0,0.0,0.0,20.72,,,16.13,11.05,10.87,7.75,15.28,10.8,11.338,-73.0,54.34,,-1.0,,
11/07/2021 02:53:04,0.0,0.0,0.0,20.88,,,18.4,12.63,10.7,9.4,16.97,12.13,12.321,-73.0,54.27,,-1.0,,
11/07/2021 02:54:05,0.0,0.0,0.0,20.81,,,18.02,12.75,11.33,9.8,15.13,12.58,11.246,-73.0,54.18,,-1.0,,
11/07/2021 02:55:05,0.0,0.0,0.0,20.7,,,14.62,12.92,10.4,10.17,14.1,12.8,10.643,-73.0,54.12,,-1.0,,
11/07/2021 02:56:04,0.0,0.0,0.0,20.67,,,15.47,12.87,9.73,8.92,14.53,12.12,10.89,-73.0,54.05,,-1.0,,
11/07/2021 02:57:04,0.0,0.0,0.0,20.75,,,15.7,14.1,11.17,10.68,14.65,13.37,10.96,-73.0,54.01,,-1.0,,
11/07/2021 02:58:05,0.0,0.0,0.0,20.76,,,21.15,12.53,11.95,9.4,18.32,12.43,13.094,-73.0,53.96,,-1.0,,
11/07/2021 02:59:05,0.0,0.0,0.0,20.75,,,17.4,14.88,11.05,10.25,15.77,13.82,11.608,-73.0,53.92,,-1.0,,
11/07/2021 03:00:28,0.0,0.0,0.0,20.82,,,19.63,14.12,11.4,9.5,16.85,13.2,12.235,-73.0,53.85,,-1.0,,
11/07/2021 03:01:05,0.0,0.0,0.0,20.79,,,19.2,12.9,11.6,9.82,16.52,12.9,12.042,-73.0,53.82,,-1.0,,
11/07/2021 03:02:05,0.0,0.0,0.0,20.61,,,16.72,13.08,10.88,9.33,15.37,13.05,11.373,-73.0,53.89,,-1.0,,
11/07/2021 03:03:06,0.0,0.0,0.0,20.36,,,16.6,12.67,10.82,8.97,15.02,11.88,11.169,-73.0,53.94,,-1.0,,
11/07/2021 03:04:05,0.0,0.0,0.0,20.36,,,17.47,14.18,12.03,9.5,17.4,13.12,12.554,-73.0,53.94,,-1.0,,
11/07/2021 03:05:04,0.0,0.0,0.0,20.53,,,18.17,15.0,11.28,9.17,16.97,14.1,12.302,-73.0,53.85,,-1.0,,
11/07/2021 03:06:04,0.0,0.0,0.0,20.48,,,17.8,13.92,11.38,9.03,16.67,12.97,12.125,-73.0,53.78,,-1.0,,
11/07/2021 03:07:05,0.0,0.0,0.0,20.62,,,16.98,12.88,10.73,8.95,15.17,12.8,11.251,-73.0,53.73,,-1.0,,
11/07/2021 03:08:04,0.0,0.0,0.0,20.9,,,18.77,13.63,11.08,10.25,16.67,13.63,12.125,-73.0,53.67,,-1.0,,
11/07/2021 03:09:05,0.0,0.0,0.0,20.94,,,17.45,13.93,12.0,8.87,17.0,13.5,12.314,-73.0,53.58,,-1.0,,
11/07/2021 03:10:05,0.0,0.0,0.0,21.18,,,17.43,11.78,12.1,8.48,16.98,11.38,12.306,-73.0,53.62,,-1.0,,
11/07/2021 03:11:04,0.0,0.0,0.0,21.35,,,21.18,14.58,12.58,10.68,20.05,14.45,14.095,-73.0,53.62,,-1.0,,
11/07/2021 03:12:04,0.0,0.0,0.0,21.49,,,20.27,17.63,13.95,11.28,19.93,16.37,14.024,-73.0,53.56,,-1.0,,
11/07/2021 03:13:05,0.0,0.0,0.0,21.62,,,19.78,16.8,13.08,12.5,18.68,16.63,13.294,-73.0,53.46,,-1.0,,
11/07/2021 03:14:05,0.0,0.0,0.0,21.75,,,23.45,14.85,13.72,11.3,21.78,14.67,15.097,-73.0,53.38,,-1.0,,
11/07/2021 03:15:05,0.0,0.0,0.0,21.72,,,24.65,14.6,14.03,10.62,21.63,14.28,15.007,-73.0,53.33,,-1.0,,
11/07/2021 03:16:06,0.0,0.0,0.0,21.73,,,21.33,16.7,14.07,11.65,19.38,16.47,13.696,-73.0,53.28,,-1.0,,
11/07/2021 03:17:04,0.0,0.0,0.0,21.8,,,20.62,15.33,13.57,11.08,19.25,14.48,13.619,-73.0,53.24,,-1.0,,
11/07/2021 03:18:04,0.0,0.0,0.0,21.81,,,21.07,16.02,14.38,11.62,19.12,15.1,13.542,-73.0,53.2,,-1.0,,
11/07/2021 03:19:04,0.0,0.0,0.0,21.93,,,21.7,19.02,13.78,12.45,19.12,16.62,13.545,-73.0,53.24,,-1.0,,
11/07/2021 03:20:03,0.0,0.0,0.0,22.05,,,23.52,17.78,13.92,12.0,21.3,16.93,14.814,-73.0,53.2,,-1.0,,
11/07/2021 03:21:04,0.0,0.0,0.0,21.96,,,22.4,16.88,14.1,12.22,20.33,16.45,14.247,-73.0,53.17,,-1.0,,
11/07/2021 03:22:05,0.0,0.0,0.0,22.7,,,24.68,17.05,14.52,11.83,22.78,16.1,15.682,-73.0,53.22,,-1.0,,
11/07/2021 03:23:05,0.0,0.0,0.0,22.64,,,21.58,18.0,15.03,12.4,21.35,17.6,14.846,-73.0,53.13,,-1.0,,
11/07/2021 03:24:05,0.0,0.0,0.0,22.43,,,23.25,18.3,15.22,13.3,22.63,17.87,15.586,-73.0,53.06,,-1.0,,
11/07/2021 03:25:04,0.0,0.0,0.0,22.17,,,23.75,18.07,14.83,12.83,21.97,17.7,15.197,-73.0,52.99,,-1.0,,
11/07/2021 03:26:04,0.0,0.0,0.0,22.23,,,26.67,18.37,15.52,12.72,24.25,17.9,16.522,-73.0,52.92,,-1.0,,
11/07/2021 03:27:04,0.0,0.0,0.0,22.3,,,24.77,18.08,15.25,12.67,22.98,17.68,15.782,-73.0,52.86,,-1.0,,
11/07/2021 03:28:05,0.0,0.0,0.0,22.23,,,23.08,19.92,14.78,13.3,22.57,18.93,15.54,-73.0,52.81,,-1.0,,
11/07/2021 03:29:04,0.0,0.0,0.0,22.61,,,27.55,20.48,16.5,13.53,25.48,19.53,17.238,-73.0,52.81,,-1.0,,
11/07/2021 03:30:04,0.0,0.0,0.0,22.44,,,26.3,20.43,16.82,13.67,24.45,19.27,16.635,-73.0,52.75,,-1.0,,
11/07/2021 03:31:03,0.0,0.0,0.0,22.27,,,26.28,19.5,15.58,13.35,24.95,19.1,16.922,-73.0,52.7,,-1.0,,
11/07/2021 03:32:05,0.0,0.0,0.0,22.17,,,23.63,18.8,15.92,12.7,21.57,18.25,14.952,-73.0,52.65,,-1.0,,
11/07/2021 03:33:04,0.0,0.0,0.0,22.17,,,23.92,16.83,14.02,12.32,21.55,16.25,14.94,-73.0,52.63,,-1.0,,
11/07/2021 03:34:04,0.0,0.0,0.0,22.31,,,25.25,20.12,15.47,13.85,23.08,19.3,15.829,-73.0,52.56,,-1.0,,
11/07/2021 03:35:04,0.0,0.0,0.0,22.24,,,26.35,19.68,14.97,14.07,23.7,19.27,16.188,-73.0,52.52,,-1.0,,
11/07/2021 03:36:05,0.0,0.0,0.0,22.38,,,26.03,20.57,16.48,13.08,23.73,18.03,16.206,-73.0,52.5,,-1.0,,
11/07/2021 03:37:04,0.0,0.0,0.0,22.54,,,26.4,19.27,16.35,13.88,24.33,18.32,16.555,-73.0,52.45,,-1.0,,
11/07/2021 03:38:04,0.0,0.0,0.0,22.56,,,24.13,18.42,15.27,13.48,23.0,18.15,15.779,-73.0,52.39,,-1.0,,
11/07/2021 03:39:04,0.0,0.0,0.0,22.48,,,26.17,19.3,15.72,14.48,22.83,18.97,15.677,-73.0,52.34,,-1.0,,
11/07/2021 03:40:05,0.0,0.0,0.0,22.34,,,27.0,20.0,15.57,13.82,23.43,19.7,16.022,-73.0,52.25,,-1.0,,
11/07/2021 03:41:03,0.0,0.0,0.0,22.32,,,28.57,20.55,18.72,12.6,26.83,19.53,17.999,-73.0,52.21,,-1.0,,
11/07/2021 03:42:05,0.0,0.0,0.0,22.39,,,27.3,20.23,18.57,13.67,26.0,19.68,17.516,-73.0,52.18,,-1.0,,
11/07/2021 03:43:06,0.0,0.0,0.0,22.45,,,30.6,22.83,19.77,16.1,27.98,21.85,18.668,-73.0,52.14,,-1.0,,
11/07/2021 03:44:03,0.0,0.0,0.0,22.38,,,30.6,22.08,18.35,15.8,27.53,21.17,18.402,-73.0,52.07,,-1.0,,
11/07/2021 03:45:03,0.0,0.0,0.0,22.32,,,28.18,21.75,17.62,15.8,25.78,20.17,17.381,-73.0,52.02,,-1.0,,
11/07/2021 03:46:05,0.0,0.0,0.0,22.3,,,28.52,22.63,16.17,15.95,25.72,22.3,17.346,-73.0,52.0,,-1.0,,
11/07/2021 03:47:06,0.0,0.0,0.0,22.34,,,26.72,20.87,17.47,14.97,24.97,20.82,16.907,-73.0,51.93,,-1.0,,
11/07/2021 03:48:04,0.0,0.0,0.0,22.34,,,29.32,21.57,16.77,15.05,24.15,21.07,16.427,-73.0,51.87,,-1.0,,
11/07/2021 03:49:05,0.0,0.0,0.0,22.38,,,25.22,19.23,16.42,13.33,24.78,18.15,16.793,-73.0,51.84,,-1.0,,
11/07/2021 03:50:05,0.0,0.0,0.0,22.49,,,27.38,20.6,15.37,15.08,22.98,19.75,15.745,-73.0,51.8,,-1.0,,
11/07/2021 03:51:05,0.0,0.0,0.0,22.67,,,28.32,23.33,16.43,16.0,25.35,22.35,17.127,-73.0,51.82,,-1.0,,
11/07/2021 03:52:05,0.0,0.0,0.0,22.67,,,31.02,23.97,20.33,17.53,29.3,23.07,19.424,-73.0,51.76,,-1.0,,
11/07/2021 03:53:06,0.0,0.0,0.0,22.68,,,32.93,22.65,20.88,16.1,29.93,21.43,19.79,-73.0,51.73,,-1.0,,
11/07/2021 03:54:03,0.0,0.0,0.0,22.76,,,33.65,23.28,20.88,15.82,30.72,22.0,20.248,-73.0,51.66,,-1.0,,
11/07/2021 03:55:05,0.0,0.0,0.0,22.78,,,31.48,21.92,20.63,14.9,28.85,20.5,19.157,-73.0,51.58,,-1.0,,
11/07/2021 03:56:04,0.0,0.0,0.0,22.96,,,30.92,25.07,19.68,18.17,28.1,24.62,18.722,-73.0,51.57,,-1.0,,
11/07/2021 03:57:05,0.0,0.0,0.0,22.87,,,33.0,26.62,20.37,17.6,29.83,26.1,19.726,-73.0,51.53,,-1.0,,
11/07/2021 03:58:04,0.0,0.0,0.0,22.95,,,31.85,23.37,20.63,16.25,28.98,22.9,19.231,-73.0,51.49,,-1.0,,
11/07/2021 03:59:04,0.0,0.0,0.0,23.03,,,28.22,24.33,20.25,16.88,26.82,23.7,17.973,-73.0,51.46,,-1.0,,
11/07/2021 04:00:29,0.0,0.0,0.0,23.22,,,31.07,23.85,20.85,16.57,28.57,23.7,18.992,-73.0,51.42,,-1.0,,
11/07/2021 04:01:04,0.0,0.0,0.0,23.37,,,32.8,24.53,20.95,16.2,30.27,24.08,19.985,-73.0,51.48,,-1.0,,
11/07/2021 04:02:05,0.0,0.0,0.0,23.11,,,31.05,22.2,19.85,16.37,28.85,22.2,19.16,-73.0,51.58,,-1.0,,
11/07/2021 04:03:03,0.0,0.0,0.0,22.94,,,29.73,24.65,19.83,17.78,28.23,24.05,18.797,-73.0,51.58,,-1.0,,
11/07/2021 04:04:04,0.0,0.0,0.0,22.93,,,30.2,24.25,20.7,17.22,27.65,23.93,18.459,-73.0,51.55,,-1.0,,
11/07/2021 04:05:05,0.0,0.0,0.0,23.18,,,30.32,24.25,20.47,16.1,27.7,23.82,18.489,-73.0,51.53,,-1.0,,
11/07/2021 04:06:05,0.0,0.0,0.0,23.07,,,31.42,24.68,20.22,16.97,28.1,24.1,18.72,-73.0,51.49,,-1.0,,
11/07/2021 04:07:03,0.0,0.0,0.0,23.07,,,33.17,26.72,19.08,18.05,27.85,24.52,18.572,-73.0,51.44,,-1.0,,
11/07/2021 04:08:04,0.0,0.0,0.0,23.15,,,32.83,23.78,19.62,15.83,28.72,22.52,19.077,-73.0,51.37,,-1.0,,
11/07/2021 04:09:04,0.0,0.0,0.0,23.23,,,29.97,24.53,19.33,16.23,27.08,23.12,18.121,-73.0,51.3,,-1.0,,
11/07/2021 04:10:05,0.0,0.0,0.0,23.19,,,30.77,22.82,19.72,15.85,29.05,22.32,19.264,-73.0,51.22,,-1.0,,
11/07/2021 04:11:04,0.0,0.0,0.0,23.16,,,26.05,22.05,18.82,15.05,26.02,21.45,17.499,-73.0,51.19,,-1.0,,
11/07/2021 04:12:04,0.0,0.0,0.0,23.49,,,30.88,20.27,18.95,14.0,26.53,20.27,17.8,-73.0,51.21,,-1.0,,
11/07/2021 04:13:04,0.0,0.0,0.0,23.59,,,27.65,22.17,19.42,15.85,26.07,21.95,17.535,-73.0,51.28,,-1.0,,
11/07/2021 04:14:04,0.0,0.0,0.0,23.45,,,27.32,23.15,18.53,15.98,25.83,22.6,17.392,-73.0,51.22,,-1.0,,
11/07/2021 04:15:04,0.0,0.0,0.0,23.4,,,29.47,22.1,18.35,16.15,26.9,20.97,18.013,-73.0,51.19,,-1.0,,
11/07/2021 04:16:05,0.0,0.0,0.0,23.63,,,33.13,20.62,20.42,15.62,29.9,19.85,19.762,-73.0,51.19,,-1.0,,
11/07/2021 04:17:04,0.0,0.0,0.0,23.6,,,35.55,20.97,19.93,15.63,29.53,20.6,19.545,-73.0,51.15,,-1.0,,
11/07/2021 04:18:05,0.0,0.0,0.0,23.58,,,29.08,20.93,19.0,15.22,25.98,20.0,17.475,-73.0,51.06,,-1.0,,
11/07/2021 04:19:04,0.0,0.0,0.0,23.78,,,28.52,23.1,18.87,15.37,25.35,21.92,17.112,-73.0,51.12,,-1.0,,
11/07/2021 04:20:04,0.0,0.0,0.0,23.81,,,26.57,22.65,18.63,14.75,24.95,21.33,16.878,-73.0,51.06,,-1.0,,
11/07/2021 04:21:06,0.0,0.0,0.0,23.83,,,29.22,20.37,19.35,14.98,27.1,19.63,18.127,-73.0,51.01,,-1.0,,
11/07/2021 04:22:04,0.0,0.0,0.0,23.89,,,27.6,20.77,18.8,14.85,25.8,20.52,17.369,-73.0,50.95,,-1.0,,
11/07/2021 04:23:05,0.0,0.0,0.0,24.13,,,30.52,24.08,19.98,15.15,27.73,23.2,18.495,-73.0,50.95,,-1.0,,
11/07/2021 04:24:04,0.0,0.0,0.0,24.1,,,29.4,24.87,19.32,16.55,28.35,23.17,18.853,-73.0,50.88,,-1.0,,
11/07/2021 04:25:05,0.0,0.0,0.0,24.15,,,30.9,22.25,19.88,16.0,29.0,21.35,19.232,-73.0,50.88,,-1.0,,
11/07/2021 04:26:05,0.0,0.0,0.0,24.17,,,31.13,22.92,20.55,16.13,27.98,22.13,18.638,-73.0,50.88,,-1.0,,
11/07/2021 04:27:05,0.0,0.0,0.0,23.98,,,29.83,21.67,19.52,15.32,27.48,21.13,18.345,-73.0,50.86,,-1.0,,
11/07/2021 04:28:06,0.0,0.0,0.0,23.69,,,31.6,21.78,19.55,15.98,28.22,20.83,18.772,-73.0,50.85,,-1.0,,
11/07/2021 04:29:05,0.0,0.0,0.0,23.64,,,27.05,21.73,18.6,15.15,24.8,21.07,16.779,-73.0,50.79,,-1.0,,
11/07/2021 04:30:05,0.0,0.0,0.0,23.79,,,29.4,24.68,19.32,16.5,26.93,23.25,18.021,-73.0,50.81,,-1.0,,
11/07/2021 04:31:06,0.0,0.0,0.0,23.58,,,28.37,23.58,18.92,15.6,25.02,22.97,16.906,-73.0,50.79,,-1.0,,
11/07/2021 04:32:04,0.0,0.0,0.0,23.4,,,30.53,21.22,18.57,14.73,27.78,21.08,18.511,-73.0,50.79,,-1.0,,
11/07/2021 04:33:05,0.0,0.0,0.0,23.5,,,33.53,23.65,18.62,15.4,29.27,21.8,19.378,-73.0,50.74,,-1.0,,
11/07/2021 04:34:04,0.0,0.0,0.0,23.59,,,28.57,23.27,17.4,16.0,26.23,22.45,17.607,-73.0,50.68,,-1.0,,
11/07/2021 04:35:05,0.0,0.0,0.0,23.35,,,27.3,20.52,17.27,14.55,24.97,19.75,16.872,-73.0,50.7,,-1.0,,
11/07/2021 04:36:05,0.0,0.0,0.0,22.75,,,25.15,18.88,17.25,13.82,23.4,18.88,15.955,-73.0,50.77,,-1.0,,
11/07/2021 04:37:05,0.0,0.0,0.0,22.9,,,29.35,22.0,18.52,14.75,25.6,20.68,17.237,-73.0,50.77,,-1.0,,
11/07/2021 04:38:05,0.0,0.0,0.0,22.61,,,25.55,21.78,17.9,13.98,24.23,21.17,16.435,-73.0,50.74,,-1.0,,
11/07/2021 04:39:04,0.0,0.0,0.0,22.46,,,25.7,20.15,16.28,14.32,23.1,19.25,15.775,-73.0,50.7,,-1.0,,
11/07/2021 04:40:06,0.0,0.0,0.0,22.37,,,25.45,16.83,16.1,11.77,23.18,15.53,15.821,-73.0,50.7,,-1.0,,
11/07/2021 04:41:04,0.0,0.0,0.0,22.34,,,25.77,18.3,16.15,12.18,23.73,17.35,16.14,-73.0,50.7,,-1.0,,
11/07/2021 04:42:04,0.0,0.0,0.0,21.84,,,22.97,16.47,14.47,11.72,21.57,16.25,14.878,-73.0,50.68,,-1.0,,
11/07/2021 04:43:05,0.0,0.0,0.0,21.95,,,22.48,15.98,14.03,11.88,19.8,15.48,13.848,-73.0,50.68,,-1.0,,
11/07/2021 04:44:04,0.0,0.0,0.0,22.17,,,23.93,17.1,15.22,12.48,22.47,16.07,15.402,-73.0,50.61,,-1.0,,
11/07/2021 04:45:04,0.0,0.0,0.0,22.23,,,20.93,16.13,14.78,11.63,20.6,15.57,14.312,-73.0,50.56,,-1.0,,
11/07/2021 04:46:05,0.0,0.0,0.0,22.25,,,19.07,15.73,12.25,11.15,17.47,15.2,12.49,-73.0,50.54,,-1.0,,
11/07/2021 04:47:05,0.0,0.0,0.0,22.21,,,21.2,17.63,12.97,11.23,18.57,16.6,13.129,-73.0,50.52,,-1.0,,
11/07/2021 04:48:05,0.0,0.0,0.0,22.11,,,23.32,17.7,14.22,12.8,19.4,17.35,13.611,-73.0,50.52,,-1.0,,
11/07/2021 04:49:05,0.0,0.0,0.0,22.2,,,21.35,17.13,13.83,12.02,19.85,16.9,13.873,-73.0,50.5,,-1.0,,
11/07/2021 04:50:04,0.0,0.0,0.0,22.08,,,22.93,14.45,14.12,10.57,20.63,14.03,14.326,-73.0,50.5,,-1.0,,
11/07/2021 04:51:05,0.0,0.0,0.0,21.76,,,20.05,14.78,13.82,11.12,19.67,14.62,13.764,-73.0,50.5,,-1.0,,
11/07/2021 04:52:04,0.0,0.0,0.0,21.95,,,19.7,16.15,13.27,10.97,18.27,15.6,12.951,-73.0,50.49,,-1.0,,
11/07/2021 04:53:04,0.0,0.0,0.0,21.55,,,19.7,14.3,13.08,10.53,18.35,14.0,12.995,-73.0,50.52,,-1.0,,
11/07/2021 04:54:04,0.0,0.0,0.0,21.37,,,20.0,12.62,11.63,8.8,17.38,12.05,12.429,-73.0,50.54,,-1.0,,
11/07/2021 04:55:05,0.0,0.0,0.0,21.15,,,18.7,14.22,10.83,10.05,16.75,13.43,12.059,-73.0,50.52,,-1.0,,
11/07/2021 04:56:03,0.0,0.0,0.0,20.71,,,18.28,12.48,11.08,9.1,16.8,12.48,12.085,-73.0,50.54,,-1.0,,
11/07/2021 04:57:03,0.0,0.0,0.0,20.76,,,16.65,11.07,9.32,8.15,15.02,11.07,11.048,-73.0,50.5,,-1.0,,
11/07/2021 04:58:05,0.0,0.0,0.0,20.75,,,13.87,10.77,9.47,8.0,13.78,10.77,10.326,-73.0,50.49,,-1.0,,
11/07/2021 04:59:05,0.0,0.0,0.0,20.32,,,15.57,10.25,8.55,7.52,12.43,9.98,9.536,-73.0,50.5,,-1.0,,
11/07/2021 05:00:29,0.0,0.0,0.0,19.99,,,15.75,10.28,8.38,6.35,14.18,10.03,10.552,-73.0,50.52,,-1.0,,
11/07/2021 05:01:14,0.0,0.0,0.0,19.92,,,13.92,10.47,8.18,6.65,11.72,10.1,9.121,-73.0,50.56,,-1.0,,
11/07/2021 05:02:05,0.0,0.0,0.0,19.87,,,10.4,10.43,7.27,6.83,9.6,9.8,7.891,-73.0,50.68,,-1.0,,
11/07/2021 05:03:06,0.0,0.0,0.0,19.69,,,13.05,9.35,7.83,7.07,12.07,9.27,9.331,-73.0,50.79,,-1.0,,
11/07/2021 05:04:04,0.0,0.0,0.0,19.33,,,11.67,9.63,7.67,6.78,11.18,9.47,8.812,-73.0,50.85,,-1.0,,
11/07/2021 05:05:05,0.0,0.0,0.0,19.42,,,11.72,8.1,7.32,6.2,10.73,7.88,8.551,-73.0,50.85,,-1.0,,
11/07/2021 05:06:05,0.0,0.0,0.0,19.74,,,12.52,8.42,7.25,6.47,10.95,8.27,8.68,-73.0,50.81,,-1.0,,
11/07/2021 05:07:04,0.0,0.0,0.0,19.58,,,13.47,8.95,7.63,6.57,10.62,8.28,8.485,-73.0,50.76,,-1.0,,
11/07/2021 05:08:03,0.0,0.0,0.0,19.36,,,13.15,8.62,7.53,6.2,11.77,7.93,9.153,-73.0,50.79,,-1.0,,
11/07/2021 05:09:03,0.0,0.0,0.0,19.51,,,12.45,8.98,7.3,7.03,11.15,8.98,8.794,-73.0,50.79,,-1.0,,
11/07/2021 05:10:05,0.0,0.0,0.0,19.44,,,9.68,8.6,7.05,6.15,9.3,8.6,7.717,-73.0,50.81,,-1.0,,
11/07/2021 05:11:06,0.0,0.0,0.0,19.43,,,10.27,7.82,7.1,5.47,10.27,7.65,8.281,-73.0,50.79,,-1.0,,
11/07/2021 05:12:05,0.0,0.0,0.0,19.34,,,9.33,7.25,6.47,5.17,9.33,7.12,7.732,-73.0,50.76,,-1.0,,
11/07/2021 05:13:06,0.0,0.0,0.0,19.35,,,9.37,6.37,6.25,4.62,9.37,6.23,7.754,-73.0,50.74,,-1.0,,
11/07/2021 05:14:05,0.0,0.0,0.0,18.99,,,8.95,6.7,5.38,4.45,8.17,6.4,7.053,-73.0,50.76,,-1.0,,
11/07/2021 05:15:04,0.0,0.0,0.0,18.99,,,8.67,7.22,5.77,4.72,8.25,6.08,7.098,-73.0,50.72,,-1.0,,
11/07/2021 05:16:06,0.0,0.0,0.0,18.8,,,8.82,6.67,4.82,4.32,8.1,6.3,7.012,-73.0,50.79,,-1.0,,
11/07/2021 05:17:04,0.0,0.0,0.0,18.76,,,7.72,5.67,5.3,3.98,7.58,5.53,6.708,-73.0,50.77,,-1.0,,
11/07/2021 05:18:04,0.0,0.0,0.0,18.73,,,8.53,7.0,5.0,4.6,7.18,6.75,6.474,-73.0,50.76,,-1.0,,
11/07/2021 05:19:05,0.0,0.0,0.0,18.73,,,8.15,5.38,5.2,4.02,7.78,5.38,6.824,-73.0,50.76,,-1.0,,
11/07/2021 05:20:06,0.0,0.0,0.0,18.71,,,11.27,5.93,5.8,4.33,8.5,5.93,7.242,-73.0,50.74,,-1.0,,
11/07/2021 05:21:06,0.0,0.0,0.0,18.8,,,8.73,5.72,5.12,3.93,7.23,5.6,6.503,-73.0,50.74,,-1.0,,
11/07/2021 05:22:04,0.0,0.0,0.0,18.85,,,8.55,5.67,5.62,3.83,8.2,5.3,7.069,-73.0,50.74,,-1.0,,
11/07/2021 05:23:05,0.0,0.0,0.0,18.98,,,8.55,5.77,4.62,4.12,7.18,5.77,6.475,-73.0,50.72,,-1.0,,
11/07/2021 05:24:06,0.0,0.0,0.0,18.94,,,7.3,4.53,4.6,3.5,7.3,4.53,6.544,-73.0,50.7,,-1.0,,
11/07/2021 05:25:05,0.0,0.0,0.0,18.84,,,8.85,5.35,5.08,4.2,7.18,5.33,6.474,-73.0,50.72,,-1.0,,
11/07/2021 05:26:06,0.0,0.0,0.0,18.85,,,9.05,5.62,4.17,4.03,7.58,5.43,6.705,-73.0,50.68,,-1.0,,
11/07/2021 05:27:04,0.0,0.0,0.0,18.73,,,10.42,5.48,4.82,3.8,7.25,5.23,6.513,-73.0,50.7,,-1.0,,
11/07/2021 05:28:04,0.0,0.0,0.0,18.67,,,7.82,5.48,5.17,4.2,7.63,5.48,6.734,-73.0,50.7,,-1.0,,
11/07/2021 05:29:06,0.0,0.0,0.0,18.61,,,7.15,6.97,4.83,4.62,6.75,6.52,6.221,-73.0,50.7,,-1.0,,
11/07/2021 05:30:05,0.0,0.0,0.0,18.57,,,9.95,5.9,5.32,3.75,7.98,5.9,6.936,-73.0,50.7,,-1.0,,
11/07/2021 05:31:04,0.0,0.0,0.0,18.62,,,9.08,6.03,5.2,3.73,8.12,5.7,7.019,-73.0,50.72,,-1.0,,
11/07/2021 05:32:04,0.0,0.0,0.0,18.65,,,9.58,5.68,5.78,3.55,7.95,5.23,6.919,-73.0,50.68,,-1.0,,
11/07/2021 05:33:04,0.0,0.0,0.0,18.72,,,8.93,5.68,5.9,3.75,8.12,5.3,7.018,-73.0,50.67,,-1.0,,
11/07/2021 05:34:06,0.0,0.0,0.0,18.73,,,8.23,5.2,4.47,3.52,7.53,5.1,6.674,-73.0,50.65,,-1.0,,
11/07/2021 05:35:05,0.0,0.0,0.0,18.68,,,7.97,4.55,4.87,3.22,6.97,4.28,6.346,-73.0,50.61,,-1.0,,
11/07/2021 05:36:04,0.0,0.0,0.0,18.73,,,5.65,4.78,4.3,3.77,5.65,4.7,5.578,-73.0,50.59,,-1.0,,
11/07/2021 05:37:06,0.0,0.0,0.0,18.61,,,9.07,6.23,4.9,4.0,7.7,5.53,6.77,-73.0,50.59,,-1.0,,
11/07/2021 05:38:06,0.0,0.0,0.0,18.63,,,8.03,5.2,4.72,3.65,7.5,5.15,6.652,-73.0,50.56,,-1.0,,
11/07/2021 05:39:05,0.0,0.0,0.0,18.62,,,6.75,6.1,4.48,3.93,6.55,5.75,6.098,-73.0,50.52,,-1.0,,
11/07/2021 05:40:14,0.0,0.0,0.0,18.69,,,6.37,5.35,4.58,3.92,6.13,5.0,5.852,-73.0,50.47,,-1.0,,
11/07/2021 05:41:06,0.0,0.0,0.0,18.71,,,7.23,5.2,5.23,4.15,7.05,5.2,6.389,-73.0,50.49,,-1.0,,
11/07/2021 05:42:04,0.0,0.0,0.0,18.78,,,8.22,5.48,4.25,4.22,7.93,5.22,6.902,-73.0,50.5,,-1.0,,
11/07/2021 05:43:05,0.0,0.0,0.0,19.05,,,7.7,4.9,4.75,4.0,7.6,4.9,6.712,-73.0,50.49,,-1.0,,
11/07/2021 05:44:04,0.0,0.0,0.0,19.38,,,8.62,6.83,5.27,4.65,7.3,6.83,6.54,-73.0,50.47,,-1.0,,
11/07/2021 05:45:05,0.0,0.0,0.0,19.35,,,7.18,5.72,4.65,3.88,6.63,5.35,6.147,-73.0,50.4,,-1.0,,
