InstrumentName, Bruce Randolph (CS19)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,P25,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
11/07/2021 10:29:03,1.0,0.0,0.0,-1.0,,,4.717,9.1,6.78,4.62,4.13,7.7,6.35,-51.0,-1.0,,221028.0,,
11/07/2021 10:30:03,1.0,0.0,0.0,-1.0,,,5.573,12.05,11.23,5.33,5.27,9.17,10.0,-51.0,-1.0,,221028.0,,
11/07/2021 10:31:03,1.0,0.0,0.0,-1.0,,,6.679,14.62,13.85,5.72,6.12,11.07,11.43,-51.0,-1.0,,221028.0,,
11/07/2021 10:32:02,1.0,0.0,0.0,-1.0,,,9.403,17.18,18.82,8.53,8.13,15.75,16.52,-51.0,-1.0,,221028.0,,
11/07/2021 10:33:02,1.0,0.0,0.0,-1.0,,,8.775,17.83,19.5,8.7,7.75,14.67,16.17,-51.0,-1.0,,221028.0,,
11/07/2021 10:34:02,1.0,0.0,0.0,-1.0,,,7.785,13.9,17.4,7.93,7.48,12.97,15.55,-51.0,-1.0,,221028.0,,
11/07/2021 10:35:03,1.0,0.0,0.0,-1.0,,,7.727,14.2,14.82,9.18,7.62,12.87,11.67,-51.0,-1.0,,221028.0,,
11/07/2021 10:36:03,1.0,0.0,0.0,-1.0,,,7.296,12.13,15.18,7.52,7.52,12.13,14.62,-51.0,-1.0,,221028.0,,
11/07/2021 10:37:04,1.0,0.0,0.0,-1.0,,,7.523,14.07,14.93,7.13,7.82,12.52,13.83,-51.0,-1.0,,221028.0,,
11/07/2021 10:38:02,1.0,0.0,0.0,-1.0,,,7.057,12.63,13.9,7.7,7.7,11.72,12.15,-51.0,-1.0,,221028.0,,
11/07/2021 10:39:01,1.0,0.0,0.0,-1.0,,,7.348,14.17,18.62,6.07,7.43,12.22,15.77,-51.0,-1.0,,221028.0,,
11/07/2021 10:40:03,1.0,0.0,0.0,-1.0,,,7.733,18.28,16.95,8.45,8.95,12.88,14.1,-51.0,-1.0,,221028.0,,
11/07/2021 10:41:03,1.0,0.0,0.0,-1.0,,,7.191,14.08,13.6,7.43,6.95,11.95,10.9,-51.0,-1.0,,221028.0,,
11/07/2021 10:42:02,1.0,0.0,0.0,-1.0,,,6.801,13.5,13.35,6.47,7.0,11.28,10.95,-51.0,-1.0,,221028.0,,
11/07/2021 10:43:03,1.0,0.0,0.0,-1.0,,,6.306,11.67,10.6,5.9,5.87,10.43,9.12,-51.0,-1.0,,221028.0,,
11/07/2021 10:44:03,1.0,0.0,0.0,-1.0,,,7.96,15.32,10.93,7.27,5.38,13.27,9.68,-51.0,-1.0,,221028.0,,
11/07/2021 10:45:02,1.0,0.0,0.0,-1.0,,,5.462,10.62,10.27,5.47,5.82,8.98,9.08,-51.0,-1.0,,221028.0,,
11/07/2021 10:46:02,1.0,0.0,0.0,-1.0,,,6.114,11.35,8.18,5.67,4.8,10.1,7.95,-51.0,-1.0,,221028.0,,
11/07/2021 10:47:02,1.0,0.0,0.0,-1.0,,,5.055,10.82,7.68,4.3,4.38,8.28,6.8,-51.0,-1.0,,221028.0,,
11/07/2021 10:48:02,1.0,0.0,0.0,-1.0,,,4.793,8.5,9.47,5.3,5.6,7.83,8.5,-51.0,-1.0,,221028.0,,
11/07/2021 10:49:02,1.0,0.0,0.0,-1.0,,,4.409,8.32,11.77,4.27,4.08,7.17,9.67,-51.0,-1.0,,221028.0,,
11/07/2021 10:50:03,1.0,0.0,0.0,-1.0,,,4.176,8.28,7.6,4.0,4.18,6.77,7.32,-51.0,-1.0,,221028.0,,
11/07/2021 10:51:02,1.0,0.0,0.0,-1.0,,,4.933,9.63,7.83,5.13,3.57,8.07,6.15,-51.0,-1.0,,221028.0,,
11/07/2021 10:52:03,1.0,0.0,0.0,-1.0,,,3.495,6.0,7.78,3.55,4.03,5.6,6.88,-51.0,-1.0,,221028.0,,
11/07/2021 10:53:03,1.0,0.0,0.0,-1.0,,,3.408,6.55,7.1,2.7,3.5,5.45,6.7,-51.0,-1.0,,221028.0,,
11/07/2021 10:54:02,1.0,0.0,0.0,-1.0,,,3.221,5.53,6.98,2.68,3.47,5.13,6.07,-51.0,-1.0,,221028.0,,
11/07/2021 10:55:02,1.0,0.0,0.0,-1.0,,,3.408,7.4,10.02,3.8,3.92,5.45,6.1,-51.0,-1.0,,221028.0,,
11/07/2021 10:56:04,1.0,0.0,0.0,-1.0,,,3.885,7.35,8.65,3.17,4.08,6.27,6.63,-51.0,-1.0,,221028.0,,
11/07/2021 10:57:03,1.0,0.0,0.0,-1.0,,,3.658,7.98,7.98,3.68,3.65,5.88,7.23,-51.0,-1.0,,221028.0,,
11/07/2021 10:58:03,1.0,0.0,0.0,-1.0,,,4.048,7.45,5.83,3.95,3.4,6.55,5.83,-51.0,-1.0,,221028.0,,
11/07/2021 10:59:03,1.0,0.0,0.0,-1.0,,,4.263,7.47,7.62,3.92,3.83,6.92,6.58,-51.0,-1.0,,221028.0,,
11/07/2021 11:00:03,1.0,0.0,0.0,-1.0,,,3.891,9.35,7.1,3.48,3.05,6.28,5.93,-51.0,-1.0,,293028.0,,
11/07/2021 11:01:04,1.0,0.0,0.0,-1.0,,,3.844,7.23,5.93,3.43,3.08,6.2,5.73,-51.0,-1.0,,293028.0,,
11/07/2021 11:02:04,1.0,0.0,0.0,-1.0,,,2.942,5.52,5.63,2.8,3.08,4.65,5.63,-51.0,-1.0,,293028.0,,
11/07/2021 11:03:03,1.0,0.0,0.0,-1.0,,,3.25,5.53,5.73,2.28,2.53,5.18,4.83,-51.0,-1.0,,293028.0,,
11/07/2021 11:04:04,1.0,0.0,0.0,-1.0,,,2.825,5.1,4.08,3.42,2.18,4.45,4.08,-51.0,-1.0,,293028.0,,
11/07/2021 11:05:02,1.0,0.0,0.0,-1.0,,,2.575,4.02,5.07,2.4,2.88,4.02,4.95,-51.0,-1.0,,293028.0,,
11/07/2021 11:06:02,1.0,0.0,0.0,-1.0,,,2.534,5.82,6.05,2.72,2.85,3.95,5.82,-51.0,-1.0,,293028.0,,
11/07/2021 11:07:03,1.0,0.0,0.0,-1.0,,,3.047,5.53,4.6,3.2,2.7,4.83,3.95,-51.0,-1.0,,293028.0,,
11/07/2021 11:08:02,1.0,0.0,0.0,-1.0,,,3.105,6.83,5.33,3.17,3.02,4.93,4.93,-51.0,-1.0,,293028.0,,
11/07/2021 11:09:04,1.0,0.0,0.0,-1.0,,,3.495,8.73,6.6,3.17,3.12,5.6,5.75,-51.0,-1.0,,293028.0,,
11/07/2021 11:10:04,1.0,0.0,0.0,-1.0,,,3.524,6.67,6.8,3.43,3.87,5.65,6.8,-51.0,-1.0,,293028.0,,
11/07/2021 11:11:04,1.0,0.0,0.0,-1.0,,,3.524,8.2,6.48,3.05,3.83,5.65,5.98,-51.0,-1.0,,293028.0,,
11/07/2021 11:12:04,1.0,0.0,0.0,-1.0,,,3.425,7.23,7.2,3.33,3.15,5.48,6.45,-51.0,-1.0,,293028.0,,
11/07/2021 11:13:03,1.0,0.0,0.0,-1.0,,,3.221,7.08,6.35,2.93,3.4,5.13,4.85,-51.0,-1.0,,293028.0,,
11/07/2021 11:14:04,1.0,0.0,0.0,-1.0,,,3.303,5.78,6.82,3.07,3.13,5.27,4.82,-51.0,-1.0,,293028.0,,
11/07/2021 11:15:04,1.0,0.0,0.0,-1.0,,,2.779,5.62,5.12,3.0,3.08,4.37,4.98,-51.0,-1.0,,293028.0,,
11/07/2021 11:16:04,1.0,0.0,0.0,-1.0,,,3.029,5.23,8.77,2.95,3.75,4.8,8.22,-51.0,-1.0,,293028.0,,
11/07/2021 11:17:05,1.0,0.0,0.0,-1.0,,,3.931,6.5,8.1,3.88,3.53,6.35,6.1,-51.0,-1.0,,293028.0,,
11/07/2021 11:18:02,1.0,0.0,0.0,-1.0,,,3.716,6.53,6.08,3.35,3.62,5.98,6.08,-51.0,-1.0,,293028.0,,
11/07/2021 11:19:02,1.0,0.0,0.0,-1.0,,,3.914,8.08,7.22,3.77,3.47,6.32,6.2,-51.0,-1.0,,293028.0,,
11/07/2021 11:20:02,1.0,0.0,0.0,-1.0,,,3.506,7.38,5.57,3.82,2.83,5.62,5.33,-51.0,-1.0,,293028.0,,
11/07/2021 11:21:03,1.0,0.0,0.0,-1.0,,,3.669,8.17,7.77,3.97,3.38,5.9,5.42,-51.0,-1.0,,293028.0,,
11/07/2021 11:22:04,1.0,0.0,0.0,-1.0,,,3.477,7.1,8.6,3.17,3.45,5.57,6.53,-51.0,-1.0,,293028.0,,
11/07/2021 11:23:02,1.0,0.0,0.0,-1.0,,,3.186,6.67,5.75,3.4,2.8,5.07,4.42,-51.0,-1.0,,293028.0,,
11/07/2021 11:24:02,1.0,0.0,0.0,-1.0,,,3.262,5.95,5.67,3.6,3.22,5.2,4.92,-51.0,-1.0,,293028.0,,
11/07/2021 11:25:03,1.0,0.0,0.0,-1.0,,,2.837,4.87,6.48,2.82,2.78,4.47,5.28,-51.0,-1.0,,293028.0,,
11/07/2021 11:26:04,1.0,0.0,0.0,-1.0,,,2.168,3.97,4.1,1.8,2.15,3.32,4.1,-51.0,-1.0,,293028.0,,
11/07/2021 11:27:03,1.0,0.0,0.0,-1.0,,,2.4,4.52,3.78,2.52,2.28,3.72,3.78,-51.0,-1.0,,293028.0,,
11/07/2021 11:28:03,1.0,0.0,0.0,-1.0,,,2.232,3.43,6.08,2.13,2.05,3.43,4.38,-51.0,-1.0,,293028.0,,
11/07/2021 11:29:04,1.0,0.0,0.0,-1.0,,,2.098,3.2,3.27,1.9,1.75,3.2,2.85,-51.0,-1.0,,293028.0,,
11/07/2021 11:30:03,1.0,0.0,0.0,-1.0,,,1.644,4.42,3.6,1.48,1.83,2.42,2.8,-51.0,-1.0,,293028.0,,
11/07/2021 11:31:03,1.0,0.0,0.0,-1.0,,,1.382,2.33,3.15,1.35,1.55,1.97,3.15,-51.0,-1.0,,293028.0,,
11/07/2021 11:32:03,1.0,0.0,0.0,-1.0,,,1.97,4.57,2.63,1.83,1.32,2.98,2.58,-51.0,-1.0,,293028.0,,
11/07/2021 11:33:02,1.0,0.0,0.0,-1.0,,,2.895,5.47,4.12,2.75,2.18,4.57,4.12,-51.0,-1.0,,293028.0,,
11/07/2021 11:34:03,1.0,0.0,0.0,-1.0,,,2.406,4.37,4.28,2.37,2.0,3.73,4.25,-51.0,-1.0,,293028.0,,
11/07/2021 11:35:04,1.0,0.0,0.0,-1.0,,,2.406,5.45,4.95,1.97,2.6,3.73,3.85,-51.0,-1.0,,293028.0,,
11/07/2021 11:36:03,1.0,0.0,0.0,-1.0,,,2.144,3.5,4.0,1.93,1.75,3.28,4.0,-51.0,-1.0,,293028.0,,
11/07/2021 11:37:03,1.0,0.0,0.0,-1.0,,,2.109,4.83,2.98,1.82,1.68,3.22,2.98,-51.0,-1.0,,293028.0,,
11/07/2021 11:38:03,1.0,0.0,0.0,-1.0,,,2.069,3.15,3.7,1.6,1.9,3.15,3.7,-51.0,-1.0,,293028.0,,
11/07/2021 11:39:03,1.0,0.0,0.0,-1.0,,,2.825,5.25,4.52,2.05,2.48,4.45,3.73,-51.0,-1.0,,293028.0,,
11/07/2021 11:40:04,1.0,0.0,0.0,-1.0,,,1.737,3.28,3.18,1.93,1.43,2.58,2.77,-51.0,-1.0,,293028.0,,
11/07/2021 11:41:04,1.0,0.0,0.0,-1.0,,,2.406,4.38,3.92,2.13,1.27,3.73,2.97,-51.0,-1.0,,293028.0,,
11/07/2021 11:42:04,1.0,0.0,0.0,-1.0,,,2.418,3.75,3.2,2.35,1.75,3.75,3.2,-51.0,-1.0,,293028.0,,
11/07/2021 11:43:03,1.0,0.0,0.0,-1.0,,,2.226,4.08,2.83,1.98,1.37,3.42,2.83,-51.0,-1.0,,293028.0,,
11/07/2021 11:44:04,1.0,0.0,0.0,-1.0,,,1.679,4.27,3.28,1.55,1.53,2.48,2.98,-51.0,-1.0,,293028.0,,
11/07/2021 11:45:03,1.0,0.0,0.0,-1.0,,,1.807,3.02,3.55,1.1,1.7,2.7,3.55,-51.0,-1.0,,293028.0,,
11/07/2021 11:46:05,1.0,0.0,0.0,-1.0,,,1.923,3.17,2.27,1.33,1.07,2.9,2.27,-51.0,-1.0,,293028.0,,
11/07/2021 11:47:05,1.0,0.0,0.0,-1.0,,,1.673,3.62,2.7,1.38,0.47,2.47,1.47,-51.0,-1.0,,293028.0,,
11/07/2021 11:48:04,1.0,0.0,0.0,-1.0,,,1.766,2.63,3.72,1.23,1.62,2.63,2.22,-51.0,-1.0,,293028.0,,
11/07/2021 11:49:04,1.0,0.0,0.0,-1.0,,,1.906,3.92,5.07,1.25,1.08,2.87,4.52,-51.0,-1.0,,293028.0,,
11/07/2021 11:50:04,1.0,0.0,0.0,-1.0,,,0.945,1.47,2.17,0.47,1.25,1.22,2.17,-51.0,-1.0,,293028.0,,
11/07/2021 11:51:03,1.0,0.0,0.0,-1.0,,,1.62,3.93,2.43,0.88,0.97,2.38,2.03,-51.0,-1.0,,293028.0,,
11/07/2021 11:52:03,1.0,0.0,0.0,-1.0,,,1.789,3.12,3.57,1.42,1.58,2.67,2.93,-51.0,-1.0,,293028.0,,
11/07/2021 11:53:04,1.0,0.0,0.0,-1.0,,,1.882,2.88,2.73,1.28,1.65,2.83,2.73,-51.0,-1.0,,293028.0,,
11/07/2021 11:54:04,1.0,0.0,0.0,-1.0,,,2.214,4.97,4.8,1.77,2.2,3.4,3.9,-51.0,-1.0,,293028.0,,
11/07/2021 11:55:05,1.0,0.0,0.0,-1.0,,,1.708,3.37,5.13,1.77,2.28,2.53,4.08,-51.0,-1.0,,293028.0,,
11/07/2021 11:56:03,1.0,0.0,0.0,-1.0,,,2.261,3.48,5.33,1.87,2.25,3.48,4.92,-51.0,-1.0,,293028.0,,
11/07/2021 11:57:05,1.0,0.0,0.0,-1.0,,,2.464,3.83,4.9,2.38,2.8,3.83,4.8,-51.0,-1.0,,293028.0,,
11/07/2021 11:58:03,1.0,0.0,0.0,-1.0,,,2.29,3.53,4.58,1.88,2.53,3.53,4.58,-51.0,-1.0,,293028.0,,
11/07/2021 11:59:04,1.0,0.0,0.0,-1.0,,,1.324,2.52,3.58,1.15,1.33,1.87,3.25,-51.0,-1.0,,293028.0,,
11/07/2021 12:00:05,1.0,0.0,0.0,-1.0,,,1.527,2.37,3.02,0.65,2.0,2.22,2.77,-51.0,-1.0,,365028.0,,
11/07/2021 12:01:04,1.0,0.0,0.0,-1.0,,,1.923,3.22,2.58,1.75,1.12,2.9,2.03,-51.0,-1.0,,365028.0,,
11/07/2021 12:02:04,1.0,0.0,0.0,-1.0,,,1.603,3.32,2.65,1.25,1.05,2.35,1.8,-51.0,-1.0,,365028.0,,
11/07/2021 12:03:04,1.0,0.0,0.0,-1.0,,,1.76,3.1,3.12,1.05,0.92,2.62,2.47,-51.0,-1.0,,365028.0,,
11/07/2021 12:04:03,1.0,0.0,0.0,-1.0,,,1.591,2.83,2.78,1.12,1.33,2.33,2.78,-51.0,-1.0,,365028.0,,
11/07/2021 12:05:03,1.0,0.0,0.0,-1.0,,,1.591,3.1,3.7,0.95,1.15,2.33,3.12,-51.0,-1.0,,365028.0,,
11/07/2021 12:06:04,1.0,0.0,0.0,-1.0,,,1.748,3.15,2.47,1.65,1.32,2.6,1.88,-51.0,-1.0,,365028.0,,
11/07/2021 12:07:03,1.0,0.0,0.0,-1.0,,,2.476,4.5,3.68,2.0,1.93,3.85,3.18,-51.0,-1.0,,365028.0,,
11/07/2021 12:08:03,1.0,0.0,0.0,-1.0,,,2.069,4.2,3.5,2.1,1.83,3.15,3.5,-51.0,-1.0,,365028.0,,
11/07/2021 12:09:05,1.0,0.0,0.0,-1.0,,,2.884,5.82,5.95,2.45,2.45,4.55,4.27,-51.0,-1.0,,365028.0,,
11/07/2021 12:10:06,1.0,0.0,0.0,-1.0,,,2.721,4.27,4.73,2.43,2.1,4.27,3.38,-51.0,-1.0,,365028.0,,
11/07/2021 12:11:03,1.0,0.0,0.0,-1.0,,,2.721,5.47,4.95,2.33,2.27,4.27,4.43,-51.0,-1.0,,365028.0,,
11/07/2021 12:12:03,1.0,0.0,0.0,-1.0,,,2.593,4.63,4.42,2.4,2.92,4.05,4.35,-51.0,-1.0,,365028.0,,
11/07/2021 12:13:04,1.0,0.0,0.0,-1.0,,,2.709,4.25,5.47,2.23,2.65,4.25,4.53,-51.0,-1.0,,365028.0,,
11/07/2021 12:14:04,1.0,0.0,0.0,-1.0,,,2.796,5.65,5.08,2.2,2.1,4.4,3.77,-51.0,-1.0,,365028.0,,
11/07/2021 12:15:04,1.0,0.0,0.0,-1.0,,,2.488,4.97,3.98,2.02,1.95,3.87,3.27,-51.0,-1.0,,365028.0,,
11/07/2021 12:16:04,1.0,0.0,0.0,-1.0,,,2.028,4.73,2.4,2.05,1.35,3.08,2.4,-51.0,-1.0,,365028.0,,
11/07/2021 12:17:03,1.0,0.0,0.0,-1.0,,,2.261,3.7,2.63,1.98,0.38,3.48,1.68,-51.0,-1.0,,365028.0,,
11/07/2021 12:18:04,1.0,0.0,0.0,-1.0,,,1.62,5.12,3.1,1.0,1.83,2.38,3.1,-51.0,-1.0,,365028.0,,
11/07/2021 12:19:03,1.0,0.0,0.0,-1.0,,,1.504,2.4,2.4,0.92,0.9,2.18,2.1,-51.0,-1.0,,365028.0,,
11/07/2021 12:20:05,1.0,0.0,0.0,-1.0,,,1.702,2.72,2.6,1.47,1.18,2.52,2.6,-51.0,-1.0,,365028.0,,
11/07/2021 12:21:05,1.0,0.0,0.0,-1.0,,,1.673,2.97,3.57,1.32,1.43,2.47,3.17,-51.0,-1.0,,365028.0,,
11/07/2021 12:22:05,1.0,0.0,0.0,-1.0,,,1.516,2.2,2.33,1.05,0.88,2.2,2.1,-51.0,-1.0,,365028.0,,
11/07/2021 12:23:04,1.0,0.0,0.0,-1.0,,,2.022,4.42,3.12,1.32,1.37,3.07,2.83,-51.0,-1.0,,365028.0,,
11/07/2021 12:24:02,1.0,0.0,0.0,-1.0,,,1.952,3.35,3.77,1.75,2.07,2.95,3.77,-51.0,-1.0,,365028.0,,
11/07/2021 12:25:04,1.0,0.0,0.0,-1.0,,,1.766,5.08,3.65,1.1,1.43,2.63,3.28,-51.0,-1.0,,365028.0,,
11/07/2021 12:26:04,1.0,0.0,0.0,-1.0,,,2.115,4.02,4.58,2.08,2.05,3.23,3.6,-51.0,-1.0,,365028.0,,
11/07/2021 12:27:03,1.0,0.0,0.0,-1.0,,,1.847,4.55,4.15,0.8,1.62,2.77,3.47,-51.0,-1.0,,365028.0,,
11/07/2021 12:28:03,1.0,0.0,0.0,-1.0,,,1.97,4.23,4.33,1.57,2.75,2.98,3.83,-51.0,-1.0,,365028.0,,
11/07/2021 12:29:05,1.0,0.0,0.0,-1.0,,,2.464,4.97,7.45,2.25,2.7,3.83,5.55,-51.0,-1.0,,365028.0,,
11/07/2021 12:30:04,1.0,0.0,0.0,-1.0,,,2.843,5.77,6.25,2.6,2.7,4.48,5.35,-51.0,-1.0,,365028.0,,
11/07/2021 12:31:03,1.0,0.0,0.0,-1.0,,,2.226,4.6,4.23,1.4,1.68,3.42,4.23,-51.0,-1.0,,365028.0,,
11/07/2021 12:32:04,1.0,0.0,0.0,-1.0,,,2.144,3.87,3.7,1.78,1.42,3.28,3.18,-51.0,-1.0,,365028.0,,
11/07/2021 12:33:04,1.0,0.0,0.0,-1.0,,,2.109,4.22,4.17,1.95,2.02,3.22,4.13,-51.0,-1.0,,365028.0,,
11/07/2021 12:34:05,1.0,0.0,0.0,-1.0,,,2.255,4.35,3.3,2.02,1.55,3.47,2.83,-51.0,-1.0,,365028.0,,
11/07/2021 12:35:05,1.0,0.0,0.0,-1.0,,,1.545,2.25,4.83,1.65,1.7,2.25,4.55,-51.0,-1.0,,365028.0,,
11/07/2021 12:36:04,1.0,0.0,0.0,-1.0,,,1.661,3.55,3.05,1.55,1.58,2.45,2.35,-51.0,-1.0,,365028.0,,
11/07/2021 12:37:02,1.0,0.0,0.0,-1.0,,,1.993,4.33,4.68,1.37,1.27,3.02,3.62,-51.0,-1.0,,365028.0,,
11/07/2021 12:38:03,1.0,0.0,0.0,-1.0,,,2.255,4.15,4.17,2.22,2.22,3.47,4.03,-51.0,-1.0,,365028.0,,
11/07/2021 12:39:03,1.0,0.0,0.0,-1.0,,,2.464,5.35,5.9,2.53,2.07,3.83,5.55,-51.0,-1.0,,365028.0,,
11/07/2021 12:40:03,1.0,0.0,0.0,-1.0,,,2.68,5.25,7.02,2.55,2.88,4.2,5.22,-51.0,-1.0,,365028.0,,
11/07/2021 12:41:01,1.0,0.0,0.0,-1.0,,,2.924,4.62,6.62,2.75,3.07,4.62,6.13,-51.0,-1.0,,365028.0,,
11/07/2021 12:42:02,1.0,0.0,0.0,-1.0,,,1.981,3.05,5.05,1.8,1.78,3.0,4.27,-51.0,-1.0,,365028.0,,
11/07/2021 12:43:02,1.0,0.0,0.0,-1.0,,,1.853,4.73,3.65,1.43,1.3,2.78,2.35,-51.0,-1.0,,365028.0,,
11/07/2021 12:44:03,1.0,0.0,0.0,-1.0,,,1.329,2.33,4.02,0.63,2.07,1.88,3.75,-51.0,-1.0,,365028.0,,
11/07/2021 12:45:03,1.0,0.0,0.0,-1.0,,,1.836,3.2,3.5,1.55,1.33,2.75,2.75,-51.0,-1.0,,365028.0,,
11/07/2021 12:46:02,1.0,0.0,0.0,-1.0,,,1.487,2.3,1.52,0.95,0.52,2.15,1.27,-51.0,-1.0,,365028.0,,
11/07/2021 12:47:03,1.0,0.0,0.0,-1.0,,,1.836,3.67,2.68,1.75,1.63,2.75,2.68,-51.0,-1.0,,365028.0,,
11/07/2021 12:48:03,1.0,0.0,0.0,-1.0,,,2.843,4.9,3.85,2.63,2.13,4.48,3.85,-51.0,-1.0,,365028.0,,
11/07/2021 12:49:03,1.0,0.0,0.0,-1.0,,,2.93,4.77,4.43,2.72,2.53,4.63,3.78,-51.0,-1.0,,365028.0,,
11/07/2021 12:50:01,1.0,0.0,0.0,-1.0,,,2.476,4.93,3.78,2.25,1.82,3.85,3.13,-51.0,-1.0,,365028.0,,
11/07/2021 12:51:01,1.0,0.0,0.0,-1.0,,,2.028,3.3,4.72,1.78,2.7,3.08,4.72,-51.0,-1.0,,365028.0,,
11/07/2021 12:52:03,1.0,0.0,0.0,-1.0,,,2.581,7.1,3.6,2.48,1.83,4.03,3.6,-51.0,-1.0,,365028.0,,
11/07/2021 12:53:03,1.0,0.0,0.0,-1.0,,,2.144,4.55,4.47,1.82,2.2,3.28,4.18,-51.0,-1.0,,365028.0,,
11/07/2021 12:54:02,1.0,0.0,0.0,-1.0,,,2.447,4.9,4.88,1.88,1.97,3.8,3.48,-51.0,-1.0,,365028.0,,
11/07/2021 12:55:04,1.0,0.0,0.0,-1.0,,,2.622,6.52,6.35,2.53,2.78,4.1,5.08,-51.0,-1.0,,365028.0,,
11/07/2021 12:56:02,1.0,0.0,0.0,-1.0,,,2.476,6.32,3.93,2.33,2.48,3.85,3.93,-51.0,-1.0,,365028.0,,
11/07/2021 12:57:02,1.0,0.0,0.0,-1.0,,,2.168,3.32,4.98,1.57,2.23,3.32,3.48,-51.0,-1.0,,365028.0,,
11/07/2021 12:58:04,1.0,0.0,0.0,-1.0,,,2.633,4.67,4.4,2.32,2.75,4.12,3.95,-51.0,-1.0,,365028.0,,
11/07/2021 12:59:04,1.0,0.0,0.0,-1.0,,,2.837,5.92,4.3,2.42,1.9,4.47,3.12,-51.0,-1.0,,365028.0,,
11/07/2021 13:00:01,1.0,0.0,0.0,-1.0,,,2.255,4.37,4.08,1.72,1.23,3.47,2.88,-51.0,-1.0,,437028.0,,
11/07/2021 13:01:02,1.0,0.0,0.0,-1.0,,,2.057,3.48,3.92,1.93,1.45,3.13,3.07,-51.0,-1.0,,437028.0,,
11/07/2021 13:02:03,1.0,0.0,0.0,-1.0,,,2.01,3.25,4.48,1.88,1.7,3.05,3.22,-51.0,-1.0,,437028.0,,
11/07/2021 13:03:02,1.0,0.0,0.0,-1.0,,,1.673,2.75,4.17,1.08,2.55,2.47,4.0,-51.0,-1.0,,437028.0,,
11/07/2021 13:04:02,1.0,0.0,0.0,-1.0,,,2.622,4.42,3.47,2.12,1.72,4.1,3.38,-51.0,-1.0,,437028.0,,
11/07/2021 13:05:02,1.0,0.0,0.0,-1.0,,,2.173,4.23,2.85,1.95,1.23,3.33,2.68,-51.0,-1.0,,437028.0,,
11/07/2021 13:06:02,1.0,0.0,0.0,-1.0,,,1.999,3.92,3.13,1.67,1.78,3.03,3.13,-51.0,-1.0,,437028.0,,
11/07/2021 13:07:03,1.0,0.0,0.0,-1.0,,,1.475,3.3,5.08,1.13,2.03,2.13,3.58,-51.0,-1.0,,437028.0,,
11/07/2021 13:08:04,1.0,0.0,0.0,-1.0,,,1.789,3.28,2.3,1.43,1.05,2.67,2.3,-51.0,-1.0,,437028.0,,
11/07/2021 13:09:03,1.0,0.0,0.0,-1.0,,,2.389,3.7,3.93,2.1,1.28,3.7,2.53,-51.0,-1.0,,437028.0,,
11/07/2021 13:10:02,1.0,0.0,0.0,-1.0,,,2.185,4.05,2.37,1.8,0.67,3.35,1.77,-51.0,-1.0,,437028.0,,
11/07/2021 13:11:04,1.0,0.0,0.0,-1.0,,,1.766,3.38,4.07,1.18,1.63,2.63,2.83,-51.0,-1.0,,437028.0,,
11/07/2021 13:12:03,1.0,0.0,0.0,-1.0,,,1.952,4.45,2.22,1.1,1.15,2.95,1.65,-51.0,-1.0,,437028.0,,
11/07/2021 13:13:03,1.0,0.0,0.0,-1.0,,,2.069,4.75,3.33,1.25,2.0,3.15,3.33,-51.0,-1.0,,437028.0,,
11/07/2021 13:14:03,1.0,0.0,0.0,-1.0,,,1.894,3.25,3.12,1.3,1.32,2.85,3.08,-51.0,-1.0,,437028.0,,
11/07/2021 13:15:03,1.0,0.0,0.0,-1.0,,,2.651,5.1,2.78,2.1,1.32,4.15,2.57,-51.0,-1.0,,437028.0,,
11/07/2021 13:16:03,1.0,0.0,0.0,-1.0,,,2.313,3.83,4.35,1.45,2.0,3.57,3.65,-51.0,-1.0,,437028.0,,
11/07/2021 13:17:03,1.0,0.0,0.0,-1.0,,,2.028,5.1,3.6,1.62,1.9,3.08,3.6,-51.0,-1.0,,437028.0,,
11/07/2021 13:18:02,1.0,0.0,0.0,-1.0,,,2.109,4.6,4.05,1.48,1.55,3.22,3.55,-51.0,-1.0,,437028.0,,
11/07/2021 13:19:01,1.0,0.0,0.0,-1.0,,,2.203,3.57,4.73,1.77,1.53,3.38,3.48,-51.0,-1.0,,437028.0,,
11/07/2021 13:20:02,1.0,0.0,0.0,-1.0,,,1.469,2.72,3.28,0.73,1.23,2.12,2.78,-51.0,-1.0,,437028.0,,
11/07/2021 13:21:03,1.0,0.0,0.0,-1.0,,,1.038,1.97,1.98,0.35,0.62,1.38,1.98,-51.0,-1.0,,437028.0,,
11/07/2021 13:22:03,1.0,0.0,0.0,-1.0,,,1.533,2.87,2.65,0.45,0.93,2.23,1.53,-51.0,-1.0,,437028.0,,
11/07/2021 13:23:02,1.0,0.0,0.0,-1.0,,,1.446,2.08,1.7,0.95,0.68,2.08,1.7,-51.0,-1.0,,437028.0,,
11/07/2021 13:24:02,1.0,0.0,0.0,-1.0,,,1.225,1.7,2.98,0.72,1.12,1.7,2.37,-51.0,-1.0,,437028.0,,
11/07/2021 13:25:02,1.0,0.0,0.0,-1.0,,,1.312,2.8,2.62,0.98,0.93,1.85,2.3,-51.0,-1.0,,437028.0,,
