InstrumentName, Canary-DN-2,,,,,,
StartTime, 2020-08-01 00:00:00,,,,,,
EndTime, 2020-08-31 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
08/11/2020 06:29:01.000000,40.05,72.7,843.15,0.111,,202.37,0.59
08/11/2020 06:30:00.000000,40.01,72.63,843.18,0.111,,196.24,0.3
08/11/2020 06:31:02.000000,39.77,72.54,843.14,0.109,,164.1,0.19
08/11/2020 06:32:01.000000,39.96,72.45,843.14,0.111,,136.81,0.24
08/11/2020 06:33:01.000000,40.08,72.36,843.1,0.11,,104.79,0.16
08/11/2020 06:34:01.000000,40.25,72.27,843.11,0.109,,59.69,0.04
08/11/2020 06:35:00.000000,40.13,72.18,843.07,0.107,,169.98,0.0
08/11/2020 06:36:02.000000,40.49,72.09,843.07,0.107,,301.45,0.03
08/11/2020 06:37:00.000000,40.54,72.0,843.09,0.106,,303.56,0.05
08/11/2020 06:38:01.000000,40.77,71.89,843.11,0.106,,169.95,0.0
08/11/2020 06:39:00.000000,41.24,71.8,843.15,0.105,,301.92,0.04
08/11/2020 06:40:01.000000,41.97,71.69,843.18,0.105,,290.41,0.12
08/11/2020 06:41:01.000000,42.22,71.6,843.21,0.105,,277.63,0.1
08/11/2020 06:42:00.000000,42.33,71.49,843.26,0.105,,276.23,0.11
08/11/2020 06:43:01.000000,42.21,71.38,843.28,0.104,,251.17,0.26
08/11/2020 06:44:01.000000,42.18,71.29,843.29,0.104,,233.88,0.36
08/11/2020 06:45:01.000000,41.97,71.19,843.25,0.102,,225.28,0.51
08/11/2020 06:46:02.000000,42.04,71.11,843.27,0.102,,193.3,0.52
08/11/2020 06:47:02.000000,42.69,71.04,843.28,0.103,,154.68,0.53
08/11/2020 06:48:00.000000,42.93,70.97,843.26,0.102,,151.44,0.46
08/11/2020 06:49:01.000000,43.05,70.9,843.24,0.102,,161.2,0.4
08/11/2020 06:50:02.000000,43.0,70.81,843.22,0.1,,158.27,0.39
08/11/2020 06:51:02.000000,43.04,70.74,843.21,0.101,,168.27,0.49
08/11/2020 06:52:01.000000,43.06,70.65,843.2,0.105,,175.33,0.52
08/11/2020 06:53:01.000000,42.94,70.59,843.13,0.106,,180.63,0.55
08/11/2020 06:54:02.000000,42.95,70.52,843.14,0.106,,171.42,0.54
08/11/2020 06:55:02.000000,43.05,70.47,843.1,0.105,,170.22,0.63
08/11/2020 06:56:00.000000,43.38,70.41,843.08,0.102,,181.97,0.69
08/11/2020 06:57:00.000000,43.6,70.38,843.08,0.101,,182.29,0.68
08/11/2020 06:58:00.000000,44.1,70.34,843.08,0.1,,173.66,0.84
08/11/2020 06:59:02.000000,44.34,70.34,843.11,0.102,,196.77,0.87
08/11/2020 07:00:27.000000,44.38,70.3,843.1,0.105,,203.52,0.83
08/11/2020 07:01:01.000000,44.4,70.39,843.08,0.107,,219.57,0.86
08/11/2020 07:02:00.000000,44.54,70.43,843.12,0.108,,236.48,0.86
08/11/2020 07:03:01.000000,44.74,70.39,843.1,0.11,,262.69,0.69
08/11/2020 07:04:01.000000,44.74,70.32,843.1,0.115,,270.18,0.64
08/11/2020 07:05:02.000000,44.6,70.27,843.12,0.115,,260.2,0.67
08/11/2020 07:06:02.000000,44.43,70.2,843.09,0.114,,236.41,0.85
08/11/2020 07:07:02.000000,44.16,70.16,843.1,0.109,,210.08,0.98
08/11/2020 07:08:02.000000,43.66,70.12,843.1,0.104,,209.52,1.09
08/11/2020 07:09:02.000000,43.54,70.07,843.09,0.101,,213.46,0.92
08/11/2020 07:10:01.000000,43.33,70.07,843.09,0.1,,204.41,0.99
08/11/2020 07:11:01.000000,43.03,70.09,843.1,0.099,,206.36,1.21
08/11/2020 07:12:02.000000,42.81,70.05,843.1,0.099,,209.73,1.26
08/11/2020 07:13:01.000000,42.65,70.07,843.13,0.098,,215.57,1.19
08/11/2020 07:14:01.000000,42.53,70.05,843.11,0.098,,236.35,0.86
08/11/2020 07:15:01.000000,42.44,70.07,843.08,0.098,,266.31,0.96
08/11/2020 07:16:00.000000,41.74,70.05,843.05,0.096,,266.82,1.1
08/11/2020 07:17:02.000000,41.21,70.05,843.07,0.098,,274.75,1.17
08/11/2020 07:18:01.000000,41.23,70.09,843.06,0.101,,271.81,1.07
08/11/2020 07:19:01.000000,40.93,70.12,843.04,0.099,,270.88,1.37
08/11/2020 07:20:01.000000,41.02,70.2,843.05,0.098,,260.41,1.14
08/11/2020 07:21:01.000000,41.43,70.23,843.02,0.098,,248.89,1.36
08/11/2020 07:22:00.000000,41.37,70.38,843.03,0.098,,237.26,1.09
08/11/2020 07:23:00.000000,41.15,70.47,843.01,0.099,,245.79,1.02
08/11/2020 07:24:01.000000,41.22,70.5,842.93,0.1,,252.72,1.23
08/11/2020 07:25:02.000000,41.02,70.52,842.94,0.1,,258.46,1.0
08/11/2020 07:26:02.000000,41.3,70.54,842.94,0.1,,267.57,1.13
08/11/2020 07:27:02.000000,41.21,70.54,842.92,0.101,,272.07,0.69
08/11/2020 07:28:01.000000,41.19,70.56,842.92,0.099,,256.05,0.75
08/11/2020 07:29:01.000000,41.05,70.56,842.88,0.1,,254.45,0.71
08/11/2020 07:30:01.000000,40.93,70.56,842.85,0.1,,255.65,0.58
08/11/2020 07:31:02.000000,40.75,70.52,842.89,0.101,,222.95,0.45
08/11/2020 07:32:02.000000,40.71,70.5,842.91,0.101,,201.18,0.65
08/11/2020 07:33:01.000000,40.65,70.47,842.95,0.102,,178.05,0.72
08/11/2020 07:34:00.000000,40.64,70.41,842.97,0.106,,188.28,0.74
08/11/2020 07:35:01.000000,40.79,70.38,843.0,0.105,,200.15,0.85
08/11/2020 07:36:01.000000,40.92,70.32,843.03,0.103,,205.96,0.87
08/11/2020 07:37:01.000000,41.02,70.29,843.07,0.1,,213.55,0.92
08/11/2020 07:38:01.000000,41.05,70.25,843.08,0.1,,213.35,0.7
08/11/2020 07:39:01.000000,41.08,70.2,843.09,0.098,,207.42,0.65
08/11/2020 07:40:01.000000,41.1,70.14,843.07,0.098,,192.76,0.64
08/11/2020 07:41:00.000000,41.05,70.09,843.1,0.096,,206.2,0.77
08/11/2020 07:42:01.000000,40.91,70.05,843.12,0.095,,201.13,0.81
08/11/2020 07:43:01.000000,40.89,70.02,843.08,0.095,,203.95,0.89
08/11/2020 07:44:01.000000,40.87,69.96,843.08,0.095,,203.57,0.77
08/11/2020 07:45:02.000000,40.78,69.93,843.06,0.093,,195.5,0.54
08/11/2020 07:46:01.000000,40.87,69.89,843.08,0.094,,201.34,0.74
08/11/2020 07:47:02.000000,40.83,69.84,843.07,0.093,,197.72,0.5
08/11/2020 07:48:01.000000,40.9,69.78,843.09,0.094,,208.34,0.52
08/11/2020 07:49:02.000000,40.92,69.73,843.12,0.092,,195.62,0.45
08/11/2020 07:50:02.000000,41.04,69.67,843.09,0.093,,178.76,0.37
08/11/2020 07:51:02.000000,41.05,69.62,843.1,0.093,,186.43,0.53
08/11/2020 07:52:02.000000,41.0,69.55,843.08,0.092,,183.17,0.53
08/11/2020 07:53:00.000000,41.41,69.49,843.09,0.092,,185.32,0.57
08/11/2020 07:54:00.000000,41.68,69.42,843.12,0.093,,196.48,0.68
08/11/2020 07:55:01.000000,41.86,69.37,843.1,0.092,,197.08,0.7
08/11/2020 07:56:02.000000,42.0,69.31,843.11,0.092,,183.7,0.53
08/11/2020 07:57:01.000000,42.47,69.26,843.08,0.092,,191.21,0.67
08/11/2020 07:58:01.000000,42.55,69.21,843.08,0.093,,191.09,0.6
08/11/2020 07:59:00.000000,42.46,69.15,843.04,0.091,,188.05,0.52
08/11/2020 08:00:27.000000,42.59,69.1,843.05,0.09,,195.55,0.51
08/11/2020 08:01:02.000000,42.61,69.15,843.0,0.09,,200.65,0.62
08/11/2020 08:02:02.000000,42.62,69.15,843.01,0.091,,190.08,0.59
08/11/2020 08:03:01.000000,42.53,69.1,843.01,0.089,,205.83,0.39
08/11/2020 08:04:02.000000,42.83,68.99,842.98,0.089,,217.18,0.6
08/11/2020 08:05:00.000000,43.42,68.9,842.96,0.089,,234.3,0.78
08/11/2020 08:06:01.000000,43.98,68.83,842.94,0.092,,260.49,0.79
08/11/2020 08:07:01.000000,44.66,68.77,842.96,0.092,,282.09,0.85
08/11/2020 08:08:02.000000,44.82,68.68,842.94,0.091,,279.74,0.78
08/11/2020 08:09:00.000000,44.94,68.65,842.95,0.091,,279.66,0.71
08/11/2020 08:10:01.000000,45.28,68.61,842.92,0.09,,284.58,0.66
08/11/2020 08:11:01.000000,45.19,68.59,842.9,0.089,,281.99,0.59
08/11/2020 08:12:01.000000,44.93,68.52,842.86,0.089,,276.13,0.47
08/11/2020 08:13:02.000000,44.62,68.45,842.87,0.086,,236.12,0.13
08/11/2020 08:14:01.000000,44.58,68.4,842.88,0.088,,188.65,0.12
08/11/2020 08:15:01.000000,44.92,68.31,842.85,0.089,,163.79,0.46
08/11/2020 08:16:01.000000,45.12,68.23,842.85,0.088,,168.91,0.65
08/11/2020 08:17:02.000000,45.01,68.18,842.84,0.087,,177.14,0.79
08/11/2020 08:18:00.000000,44.93,68.13,842.84,0.087,,175.82,0.61
08/11/2020 08:19:00.000000,44.9,68.09,842.88,0.086,,180.44,0.49
08/11/2020 08:20:02.000000,45.2,68.02,842.81,0.087,,173.76,0.65
08/11/2020 08:21:02.000000,45.52,67.96,842.8,0.087,,175.05,0.77
08/11/2020 08:22:02.000000,45.73,67.91,842.78,0.085,,170.09,0.75
08/11/2020 08:23:01.000000,45.79,67.86,842.72,0.087,,171.56,0.68
08/11/2020 08:24:02.000000,45.84,67.78,842.75,0.087,,172.89,0.66
08/11/2020 08:25:00.000000,45.93,67.77,842.72,0.085,,204.16,0.36
08/11/2020 08:26:01.000000,46.02,67.73,842.71,0.085,,200.75,0.54
08/11/2020 08:27:03.000000,46.16,67.68,842.65,0.086,,188.86,0.72
08/11/2020 08:28:02.000000,46.62,67.66,842.67,0.087,,203.86,0.94
08/11/2020 08:29:02.000000,46.96,67.64,842.68,0.086,,203.51,1.02
08/11/2020 08:30:00.000000,47.39,67.59,842.7,0.084,,209.71,0.96
08/11/2020 08:31:02.000000,47.44,67.53,842.68,0.086,,216.5,0.85
08/11/2020 08:32:02.000000,47.51,67.51,842.65,0.087,,224.06,0.82
08/11/2020 08:33:01.000000,47.73,67.48,842.64,0.087,,239.02,0.69
08/11/2020 08:34:01.000000,47.58,67.42,842.66,0.086,,234.12,0.54
08/11/2020 08:35:01.000000,47.31,67.39,842.63,0.087,,221.25,0.54
08/11/2020 08:36:01.000000,47.42,67.35,842.64,0.085,,197.3,0.76
08/11/2020 08:37:02.000000,47.69,67.32,842.65,0.086,,199.96,0.93
08/11/2020 08:38:02.000000,47.99,67.28,842.61,0.086,,198.54,0.89
08/11/2020 08:39:00.000000,48.09,67.26,842.6,0.086,,195.64,0.87
08/11/2020 08:40:02.000000,48.27,67.23,842.56,0.086,,198.89,0.68
08/11/2020 08:41:02.000000,48.2,67.19,842.57,0.085,,194.99,0.61
08/11/2020 08:42:01.000000,48.11,67.15,842.55,0.085,,200.18,0.52
08/11/2020 08:43:01.000000,48.13,67.12,842.56,0.084,,200.55,0.46
08/11/2020 08:44:01.000000,48.43,67.1,842.54,0.086,,207.64,0.67
08/11/2020 08:45:00.000000,48.64,67.06,842.56,0.084,,209.81,0.98
08/11/2020 08:46:02.000000,48.88,67.03,842.5,0.085,,207.58,0.78
08/11/2020 08:47:01.000000,48.81,67.01,842.53,0.087,,205.33,0.63
08/11/2020 08:48:00.000000,48.93,66.97,842.5,0.085,,207.69,0.58
08/11/2020 08:49:00.000000,48.83,66.94,842.48,0.086,,201.25,0.66
08/11/2020 08:50:01.000000,49.07,66.9,842.45,0.086,,206.02,0.67
08/11/2020 08:51:02.000000,49.01,66.88,842.44,0.086,,203.4,0.64
08/11/2020 08:52:02.000000,49.18,66.85,842.43,0.085,,204.93,0.76
08/11/2020 08:53:01.000000,49.17,66.79,842.45,0.085,,205.22,0.63
08/11/2020 08:54:02.000000,49.38,66.78,842.44,0.084,,210.58,0.7
08/11/2020 08:55:01.000000,49.46,66.74,842.4,0.083,,204.63,0.67
08/11/2020 08:56:01.000000,49.43,66.72,842.42,0.083,,199.52,0.64
08/11/2020 08:57:01.000000,49.47,66.67,842.37,0.084,,203.35,0.58
08/11/2020 08:58:01.000000,49.39,66.63,842.38,0.083,,205.85,0.43
08/11/2020 08:59:01.000000,49.63,66.58,842.38,0.082,,210.28,0.6
08/11/2020 09:00:02.000000,49.36,66.58,842.39,0.082,,217.58,0.51
08/11/2020 09:01:02.000000,49.75,66.7,842.44,0.085,,234.56,0.47
08/11/2020 09:02:01.000000,49.3,66.72,842.39,0.086,,198.44,0.47
08/11/2020 09:03:02.000000,49.25,66.67,842.44,0.086,,205.08,0.47
08/11/2020 09:04:00.000000,49.19,66.58,842.42,0.084,,213.48,0.42
08/11/2020 09:05:02.000000,49.03,66.47,842.46,0.082,,210.27,0.32
08/11/2020 09:06:02.000000,49.25,66.38,842.5,0.084,,198.74,0.51
08/11/2020 09:07:01.000000,49.6,66.27,842.52,0.082,,208.9,0.57
08/11/2020 09:08:00.000000,49.85,66.2,842.53,0.081,,220.89,0.56
08/11/2020 09:09:01.000000,49.86,66.11,842.54,0.082,,212.54,0.55
08/11/2020 09:10:00.000000,49.97,66.04,842.5,0.079,,200.51,0.37
08/11/2020 09:11:01.000000,50.2,65.97,842.52,0.081,,154.28,0.44
08/11/2020 09:12:02.000000,50.72,65.91,842.52,0.079,,169.57,0.63
08/11/2020 09:13:02.000000,50.99,65.86,842.51,0.08,,168.82,0.68
08/11/2020 09:14:01.000000,51.28,65.79,842.49,0.08,,155.28,0.74
08/11/2020 09:15:01.000000,51.73,65.77,842.55,0.08,,152.38,1.19
08/11/2020 09:16:00.000000,51.91,65.77,842.57,0.08,,157.48,1.75
08/11/2020 09:17:02.000000,51.97,65.79,842.63,0.08,,160.5,1.34
08/11/2020 09:18:00.000000,51.76,65.84,842.63,0.08,,171.51,1.1
08/11/2020 09:19:02.000000,51.61,65.89,842.66,0.079,,187.98,0.78
08/11/2020 09:20:02.000000,51.42,65.95,842.7,0.079,,180.01,0.8
08/11/2020 09:21:02.000000,51.22,66.0,842.67,0.08,,183.53,0.67
08/11/2020 09:22:01.000000,51.04,66.04,842.68,0.079,,178.17,0.81
08/11/2020 09:23:03.000000,50.84,66.09,842.73,0.08,,176.15,0.83
08/11/2020 09:24:01.000000,50.66,66.13,842.7,0.08,,161.29,0.52
08/11/2020 09:25:02.000000,50.47,66.16,842.72,0.08,,160.86,0.38
08/11/2020 09:26:00.000000,50.3,66.2,842.75,0.08,,172.71,0.66
08/11/2020 09:27:02.000000,50.19,66.22,842.75,0.08,,176.17,0.55
08/11/2020 09:28:00.000000,50.21,66.24,842.71,0.081,,215.78,0.42
08/11/2020 09:29:02.000000,50.07,66.25,842.75,0.08,,217.61,0.45
08/11/2020 09:30:00.000000,50.1,66.24,842.75,0.081,,233.56,0.14
08/11/2020 09:31:02.000000,50.0,66.24,842.74,0.079,,233.32,0.19
08/11/2020 09:32:00.000000,49.84,66.22,842.74,0.078,,27.4,0.04
08/11/2020 09:33:01.000000,49.94,66.22,842.73,0.08,,40.31,0.25
08/11/2020 09:34:01.000000,50.01,66.2,842.74,0.08,,56.36,0.41
08/11/2020 09:35:02.000000,50.03,66.2,842.74,0.08,,83.48,0.72
08/11/2020 09:36:01.000000,49.99,66.2,842.75,0.078,,72.8,0.87
08/11/2020 09:37:01.000000,49.83,66.22,842.78,0.078,,76.7,0.81
08/11/2020 09:38:00.000000,49.66,66.24,842.76,0.078,,94.77,0.61
08/11/2020 09:39:02.000000,49.48,66.27,842.71,0.077,,91.68,0.69
08/11/2020 09:40:01.000000,49.29,66.31,842.66,0.078,,101.96,0.72
08/11/2020 09:41:01.000000,49.08,66.33,842.65,0.077,,109.66,0.8
08/11/2020 09:42:01.000000,48.95,66.36,842.64,0.077,,116.32,0.66
08/11/2020 09:43:00.000000,48.83,66.4,842.6,0.079,,113.0,0.56
08/11/2020 09:44:01.000000,48.65,66.43,842.57,0.079,,105.48,0.61
08/11/2020 09:45:02.000000,48.46,66.47,842.58,0.078,,131.03,0.74
08/11/2020 09:46:00.000000,48.12,66.51,842.56,0.079,,139.76,0.91
08/11/2020 09:47:01.000000,47.87,66.54,842.5,0.079,,151.01,1.21
08/11/2020 09:48:02.000000,47.8,66.6,842.52,0.081,,158.05,1.42
08/11/2020 09:49:01.000000,47.68,66.63,842.52,0.081,,158.92,1.23
08/11/2020 09:50:01.000000,47.59,66.72,842.46,0.082,,152.7,1.24
08/11/2020 09:51:02.000000,47.4,66.78,842.48,0.082,,157.86,1.34
08/11/2020 09:52:00.000000,47.12,66.85,842.47,0.081,,154.68,1.35
08/11/2020 09:53:01.000000,46.8,66.96,842.45,0.08,,160.06,1.96
08/11/2020 09:54:01.000000,46.59,67.05,842.46,0.082,,158.33,1.79
08/11/2020 09:55:01.000000,46.45,67.14,842.46,0.082,,159.95,1.91
08/11/2020 09:56:01.000000,46.22,67.21,842.45,0.082,,159.54,1.81
08/11/2020 09:57:01.000000,45.95,67.32,842.43,0.082,,168.73,1.93
08/11/2020 09:58:02.000000,45.69,67.39,842.43,0.082,,161.72,1.7
08/11/2020 09:59:00.000000,45.25,67.51,842.46,0.083,,163.64,1.72
08/11/2020 10:00:26.000000,45.04,67.62,842.46,0.083,,166.48,1.47
08/11/2020 10:01:02.000000,44.71,67.8,842.43,0.084,,168.54,0.84
08/11/2020 10:02:00.000000,44.66,67.93,842.46,0.085,,216.88,0.32
08/11/2020 10:03:00.000000,44.42,67.96,842.45,0.086,,212.98,0.78
08/11/2020 10:04:01.000000,44.28,67.98,842.47,0.085,,177.56,0.73
08/11/2020 10:05:01.000000,44.08,67.98,842.51,0.084,,192.65,0.65
08/11/2020 10:06:02.000000,44.13,67.98,842.49,0.086,,224.78,0.88
08/11/2020 10:07:02.000000,44.19,67.96,842.45,0.085,,235.59,0.6
08/11/2020 10:08:00.000000,44.74,67.93,842.42,0.085,,262.68,0.69
08/11/2020 10:09:00.000000,44.93,67.87,842.42,0.085,,261.1,0.6
08/11/2020 10:10:02.000000,44.68,67.8,842.41,0.084,,241.8,0.52
08/11/2020 10:11:00.000000,44.58,67.75,842.42,0.084,,234.26,0.53
08/11/2020 10:12:02.000000,44.51,67.68,842.4,0.085,,228.0,0.51
08/11/2020 10:13:01.000000,44.44,67.6,842.41,0.083,,230.46,0.36
08/11/2020 10:14:01.000000,44.46,67.53,842.41,0.082,,232.29,0.48
08/11/2020 10:15:02.000000,44.48,67.42,842.39,0.082,,234.37,0.53
08/11/2020 10:16:01.000000,44.57,67.33,842.45,0.082,,233.5,0.56
08/11/2020 10:17:02.000000,44.7,67.24,842.4,0.083,,210.15,0.47
08/11/2020 10:18:00.000000,44.91,67.17,842.4,0.081,,172.27,0.52
08/11/2020 10:19:00.000000,45.33,67.1,842.4,0.081,,164.22,0.55
08/11/2020 10:20:02.000000,45.43,66.99,842.43,0.08,,184.83,0.6
08/11/2020 10:21:01.000000,45.6,66.9,842.38,0.078,,199.28,0.68
08/11/2020 10:22:01.000000,45.76,66.81,842.36,0.078,,197.92,0.57
08/11/2020 10:23:01.000000,45.8,66.74,842.36,0.077,,177.87,0.55
08/11/2020 10:24:00.000000,45.97,66.63,842.32,0.077,,179.26,0.74
08/11/2020 10:25:01.000000,46.12,66.58,842.33,0.077,,176.63,0.87
08/11/2020 10:26:01.000000,46.26,66.52,842.31,0.075,,192.72,0.68
08/11/2020 10:27:00.000000,46.48,66.51,842.38,0.077,,214.66,0.96
08/11/2020 10:28:01.000000,46.72,66.49,842.36,0.076,,213.48,1.04
08/11/2020 10:29:01.000000,47.09,66.47,842.34,0.075,,221.9,0.98
08/11/2020 10:30:01.000000,46.76,66.45,842.35,0.075,,211.7,1.19
08/11/2020 10:31:00.000000,46.86,66.47,842.3,0.074,,229.79,0.94
08/11/2020 10:32:02.000000,47.11,66.45,842.31,0.075,,248.07,0.65
08/11/2020 10:33:00.000000,47.57,66.45,842.32,0.077,,283.79,0.87
08/11/2020 10:34:01.000000,47.38,66.43,842.28,0.077,,278.47,1.11
08/11/2020 10:35:01.000000,47.28,66.45,842.23,0.077,,280.14,0.83
08/11/2020 10:36:00.000000,47.33,66.47,842.2,0.077,,281.97,0.7
08/11/2020 10:37:01.000000,47.35,66.51,842.17,0.078,,276.19,0.71
08/11/2020 10:38:02.000000,47.26,66.52,842.16,0.078,,242.45,0.68
08/11/2020 10:39:01.000000,47.16,66.54,842.13,0.078,,221.0,0.72
08/11/2020 10:40:02.000000,47.07,66.54,842.13,0.077,,181.75,0.76
08/11/2020 10:41:02.000000,46.81,66.54,842.09,0.077,,171.37,1.06
08/11/2020 10:42:02.000000,46.71,66.54,842.05,0.077,,176.41,0.89
08/11/2020 10:43:01.000000,46.64,66.54,842.02,0.076,,176.32,0.73
08/11/2020 10:44:01.000000,46.62,66.54,841.97,0.078,,157.98,0.71
08/11/2020 10:45:05.000000,46.62,66.56,842.01,0.078,,160.02,1.07
08/11/2020 10:46:00.000000,46.55,66.58,841.91,0.078,,158.8,1.02
08/11/2020 10:47:01.000000,46.32,66.61,841.87,0.076,,147.9,1.6
08/11/2020 10:48:02.000000,46.09,66.63,841.89,0.076,,150.84,1.75
08/11/2020 10:49:01.000000,46.22,66.65,842.11,0.077,,207.75,1.33
08/11/2020 10:50:02.000000,47.99,66.63,842.16,0.079,,284.53,1.74
08/11/2020 10:51:02.000000,47.96,66.67,842.2,0.08,,272.23,1.35
08/11/2020 10:52:02.000000,47.66,66.74,842.23,0.079,,260.13,1.29
08/11/2020 10:53:02.000000,47.35,66.76,842.25,0.08,,257.17,1.48
08/11/2020 10:54:01.000000,47.35,66.83,842.32,0.081,,250.89,1.52
08/11/2020 10:55:01.000000,47.47,66.87,842.31,0.083,,280.8,1.44
08/11/2020 10:56:01.000000,47.4,66.94,842.32,0.085,,285.47,1.21
08/11/2020 10:57:02.000000,47.52,67.01,842.34,0.086,,289.3,1.31
08/11/2020 10:58:01.000000,47.69,67.1,842.36,0.086,,264.31,1.01
08/11/2020 10:59:01.000000,48.18,67.17,842.39,0.089,,280.76,0.81
08/11/2020 11:00:28.000000,48.25,67.23,842.37,0.09,,282.54,0.98
08/11/2020 11:01:02.000000,47.64,67.42,842.36,0.089,,292.58,1.16
08/11/2020 11:02:02.000000,47.31,67.53,842.33,0.09,,323.16,0.94
08/11/2020 11:03:02.000000,47.01,67.6,842.3,0.09,,322.43,0.57
08/11/2020 11:04:00.000000,46.61,67.6,842.29,0.089,,317.23,0.93
08/11/2020 11:05:01.000000,46.41,67.66,842.26,0.091,,298.09,0.42
08/11/2020 11:06:01.000000,46.31,67.66,842.19,0.091,,254.2,0.38
08/11/2020 11:07:02.000000,46.05,67.68,842.17,0.091,,235.47,0.67
08/11/2020 11:08:02.000000,45.7,67.66,842.11,0.089,,207.84,0.75
08/11/2020 11:09:02.000000,45.45,67.68,842.11,0.089,,165.27,1.03
08/11/2020 11:10:02.000000,45.33,67.64,842.09,0.088,,175.77,1.08
08/11/2020 11:11:02.000000,45.27,67.62,842.12,0.089,,194.17,0.82
08/11/2020 11:12:01.000000,45.48,67.6,842.15,0.089,,229.4,0.7
08/11/2020 11:13:02.000000,46.26,67.55,842.2,0.091,,304.79,0.95
08/11/2020 11:14:00.000000,45.84,67.51,842.17,0.089,,326.39,0.88
08/11/2020 11:15:02.000000,45.81,67.48,842.18,0.09,,309.47,0.95
08/11/2020 11:16:02.000000,45.58,67.42,842.19,0.09,,323.8,0.9
08/11/2020 11:17:01.000000,45.96,67.41,842.17,0.091,,270.59,0.91
08/11/2020 11:18:00.000000,45.32,67.42,842.09,0.089,,232.66,0.78
08/11/2020 11:19:01.000000,45.32,67.42,842.1,0.09,,211.79,0.8
08/11/2020 11:20:01.000000,45.14,67.41,842.13,0.089,,188.28,0.9
08/11/2020 11:21:01.000000,44.97,67.35,842.1,0.088,,190.81,0.74
08/11/2020 11:22:01.000000,44.9,67.3,842.09,0.088,,188.97,0.35
08/11/2020 11:23:02.000000,44.85,67.23,842.09,0.088,,191.95,0.12
08/11/2020 11:24:02.000000,44.8,67.14,842.05,0.088,,353.35,0.15
08/11/2020 11:25:01.000000,44.83,67.12,842.1,0.087,,353.83,0.6
08/11/2020 11:26:01.000000,44.95,66.99,842.08,0.087,,2.13,0.56
08/11/2020 11:27:00.000000,44.98,66.96,842.08,0.087,,11.62,0.54
08/11/2020 11:28:02.000000,45.01,66.87,842.06,0.087,,17.78,0.52
08/11/2020 11:29:01.000000,44.91,66.79,842.04,0.086,,40.28,0.18
08/11/2020 11:30:02.000000,44.8,66.72,842.02,0.086,,165.21,0.0
08/11/2020 11:31:02.000000,44.88,66.63,842.02,0.085,,157.77,0.28
08/11/2020 11:32:02.000000,45.01,66.54,842.04,0.086,,170.76,0.62
08/11/2020 11:33:02.000000,45.02,66.47,842.1,0.085,,219.62,0.48
08/11/2020 11:34:02.000000,45.59,66.42,842.13,0.085,,241.65,0.65
08/11/2020 11:35:00.000000,45.91,66.38,842.1,0.085,,252.65,0.74
08/11/2020 11:36:02.000000,46.91,66.33,842.17,0.087,,277.0,0.64
08/11/2020 11:37:02.000000,47.18,66.22,842.2,0.086,,309.16,0.54
08/11/2020 11:38:01.000000,46.83,66.13,842.27,0.084,,335.47,0.41
08/11/2020 11:39:00.000000,46.56,66.07,842.3,0.083,,4.77,0.52
08/11/2020 11:40:02.000000,46.43,65.95,842.41,0.083,,347.2,0.77
08/11/2020 11:41:01.000000,46.1,65.86,842.44,0.081,,315.64,1.0
08/11/2020 11:42:01.000000,46.03,65.77,842.49,0.078,,310.39,1.6
08/11/2020 11:43:02.000000,46.19,65.73,842.46,0.077,,317.22,1.08
08/11/2020 11:44:01.000000,46.3,65.73,842.47,0.078,,310.11,1.03
08/11/2020 11:45:01.000000,47.05,65.77,842.47,0.081,,296.48,0.72
08/11/2020 11:46:02.000000,47.08,65.79,842.45,0.082,,300.16,0.56
08/11/2020 11:47:02.000000,47.35,65.8,842.45,0.084,,293.13,0.58
08/11/2020 11:48:00.000000,46.94,65.8,842.54,0.083,,279.11,0.9
08/11/2020 11:49:02.000000,46.8,65.8,842.56,0.082,,266.02,0.84
08/11/2020 11:50:00.000000,46.66,65.8,842.54,0.082,,269.21,0.74
08/11/2020 11:51:02.000000,46.87,65.8,842.55,0.082,,290.18,0.64
08/11/2020 11:52:02.000000,46.94,65.79,842.53,0.082,,287.38,0.51
08/11/2020 11:53:00.000000,47.04,65.77,842.5,0.087,,301.47,0.59
08/11/2020 11:54:00.000000,47.22,65.77,842.54,0.09,,333.98,0.49
08/11/2020 11:55:00.000000,47.38,65.71,842.54,0.091,,326.96,0.78
08/11/2020 11:56:01.000000,47.89,65.7,842.57,0.086,,298.12,0.55
08/11/2020 11:57:02.000000,47.78,65.68,842.59,0.089,,201.17,0.34
08/11/2020 11:58:01.000000,47.98,65.64,842.58,0.091,,173.69,0.84
08/11/2020 11:59:02.000000,48.04,65.62,842.56,0.089,,168.77,1.14
08/11/2020 12:00:01.000000,48.0,65.62,842.6,0.087,,170.3,1.14
08/11/2020 12:01:02.000000,47.63,65.77,842.59,0.084,,179.3,0.83
08/11/2020 12:02:02.000000,47.45,65.8,842.63,0.085,,180.79,0.51
08/11/2020 12:03:02.000000,47.33,65.79,842.69,0.084,,176.58,0.3
08/11/2020 12:04:01.000000,47.31,65.75,842.72,0.084,,163.09,0.0
08/11/2020 12:05:02.000000,47.43,65.68,842.73,0.084,,330.95,0.09
08/11/2020 12:06:01.000000,47.99,65.61,842.73,0.087,,305.03,0.21
