InstrumentName, Merrill Middle School (CJ_002),,,,,,,,,,,,,
StartTime, 2021-12-01 00:00:00,,,,,,,,,,,,,
EndTime, 2021-12-31 23:59:59,,,,,,,,,,,,,
Date,*Lat,*Lon,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
12/29/2021 12:55:01.000000,39.68842,-104.94739,,66.68,13.55,821.52,4.61,2.12,4.12,,-71.0,,-1.0,-1.0
12/29/2021 12:56:01.000000,39.68842,-104.94739,,66.5,13.51,821.52,3.33,1.48,2.34,,-71.0,,-1.0,-1.0
12/29/2021 12:57:01.000000,39.68842,-104.94739,,66.63,13.45,821.53,4.91,1.99,3.4,,-71.0,,-1.0,-1.0
12/29/2021 12:58:00.000000,39.68842,-104.94739,,66.6,13.48,821.53,4.29,2.13,3.7,,-71.0,,-1.0,-1.0
12/29/2021 12:59:00.000000,39.68842,-104.94739,,66.53,13.6,821.59,6.17,2.95,4.63,,-71.0,,-1.0,-1.0
12/29/2021 13:00:00.000000,39.68842,-104.94739,,66.34,13.65,821.64,6.2,2.72,5.2,,-71.0,,-1.0,-1.0
12/29/2021 13:01:00.000000,39.68842,-104.94739,,66.32,13.73,821.67,5.62,2.42,4.71,,-71.0,,-1.0,-1.0
12/29/2021 13:02:00.000000,39.68842,-104.94739,,66.28,13.73,821.71,5.6,2.53,3.92,,-71.0,,-1.0,-1.0
12/29/2021 13:03:00.000000,39.68842,-104.94739,,66.24,13.66,821.72,3.51,1.49,2.63,,-71.0,,-1.0,-1.0
12/29/2021 13:04:00.000000,39.68842,-104.94739,,66.33,13.57,821.77,3.03,1.31,2.32,,-71.0,,-1.0,-1.0
12/29/2021 13:05:00.000000,39.68842,-104.94739,,66.43,13.49,821.79,4.39,1.6,3.45,,-71.0,,-1.0,-1.0
12/29/2021 13:06:00.000000,39.68842,-104.94739,,66.22,13.48,821.84,4.81,1.85,3.59,,-71.0,,-1.0,-1.0
12/29/2021 13:07:00.000000,39.68842,-104.94739,,65.92,13.49,821.86,4.38,1.6,2.82,,-71.0,,-1.0,-1.0
12/29/2021 13:08:00.000000,39.68842,-104.94739,,65.84,13.51,821.88,4.42,2.67,3.88,,-71.0,,-1.0,-1.0
12/29/2021 13:09:00.000000,39.68842,-104.94739,,66.03,13.51,821.87,5.94,2.51,3.95,,-71.0,,-1.0,-1.0
12/29/2021 13:10:00.000000,39.68842,-104.94739,,66.2,13.51,821.87,4.81,2.4,4.1,,-71.0,,-1.0,-1.0
12/29/2021 13:11:00.000000,39.68842,-104.94739,,66.26,13.48,821.88,4.53,2.12,3.83,,-71.0,,-1.0,-1.0
12/29/2021 13:12:00.000000,39.68842,-104.94739,,66.1,13.46,821.9,3.79,2.05,3.38,,-71.0,,-1.0,-1.0
12/29/2021 13:13:00.000000,39.68842,-104.94739,,66.28,13.42,821.94,3.57,1.64,3.44,,-71.0,,-1.0,-1.0
12/29/2021 13:14:00.000000,39.68842,-104.94739,,67.3,13.34,821.94,3.68,1.45,2.93,,-71.0,,-1.0,-1.0
12/29/2021 13:15:00.000000,39.68842,-104.94739,,67.6,13.29,821.96,6.16,1.97,5.01,,-71.0,,-1.0,-1.0
12/29/2021 13:16:00.000000,39.68842,-104.94739,,66.82,13.28,821.95,3.89,1.67,3.47,,-71.0,,-1.0,-1.0
12/29/2021 13:17:00.000000,39.68842,-104.94739,,66.28,13.28,821.96,4.59,1.28,3.06,,-71.0,,-1.0,-1.0
12/29/2021 13:18:00.000000,39.68842,-104.94739,,66.07,13.29,822.01,5.14,1.83,4.48,,-71.0,,-1.0,-1.0
12/29/2021 13:19:00.000000,39.68842,-104.94739,,66.04,13.3,822.04,4.15,1.96,3.47,,-71.0,,-1.0,-1.0
12/29/2021 13:20:00.000000,39.68842,-104.94739,,65.97,13.29,822.02,2.69,1.6,2.69,,-71.0,,-1.0,-1.0
12/29/2021 13:21:00.000000,39.68842,-104.94739,,66.67,13.24,821.99,2.43,1.09,2.2,,-71.0,,-1.0,-1.0
12/29/2021 13:22:00.000000,39.68842,-104.94739,,67.26,13.17,821.97,3.38,1.72,3.22,,-71.0,,-1.0,-1.0
12/29/2021 13:23:00.000000,39.68842,-104.94739,,66.91,13.15,821.97,4.2,1.98,3.47,,-71.0,,-1.0,-1.0
12/29/2021 13:24:00.000000,39.68842,-104.94739,,66.34,13.14,822.02,3.45,1.48,2.79,,-71.0,,-1.0,-1.0
12/29/2021 13:25:00.000000,39.68842,-104.94739,,65.84,13.12,822.06,4.39,1.78,3.7,,-71.0,,-1.0,-1.0
12/29/2021 13:26:00.000000,39.68842,-104.94739,,65.68,13.11,822.07,3.28,1.58,2.52,,-71.0,,-1.0,-1.0
12/29/2021 13:27:00.000000,39.68842,-104.94739,,65.54,13.09,822.08,4.12,1.52,2.99,,-71.0,,-1.0,-1.0
12/29/2021 13:28:00.000000,39.68842,-104.94739,,65.59,13.07,822.09,4.76,2.15,4.62,,-71.0,,-1.0,-1.0
12/29/2021 13:29:00.000000,39.68842,-104.94739,,65.61,13.11,822.09,4.97,2.31,4.19,,-71.0,,-1.0,-1.0
12/29/2021 13:30:00.000000,39.68842,-104.94739,,65.59,13.2,822.09,4.72,2.52,4.46,,-71.0,,-1.0,-1.0
12/29/2021 13:31:00.000000,39.68842,-104.94739,,66.01,13.27,822.1,4.78,2.34,4.78,,-71.0,,-1.0,-1.0
12/29/2021 13:32:00.000000,39.68842,-104.94739,,65.91,13.31,822.12,4.36,2.42,3.9,,-71.0,,-1.0,-1.0
12/29/2021 13:33:00.000000,39.68842,-104.94739,,65.88,13.27,822.15,4.32,2.53,3.92,,-71.0,,-1.0,-1.0
12/29/2021 13:34:00.000000,39.68842,-104.94739,,65.88,13.23,822.2,5.98,2.99,4.23,,-71.0,,-1.0,-1.0
12/29/2021 13:35:00.000000,39.68842,-104.94739,,65.79,13.18,822.27,5.38,2.42,3.88,,-71.0,,-1.0,-1.0
12/29/2021 13:36:00.000000,39.68842,-104.94739,,65.69,13.11,822.31,4.85,1.71,3.53,,-71.0,,-1.0,-1.0
12/29/2021 13:37:00.000000,39.68842,-104.94739,,65.52,13.07,822.33,4.18,1.56,2.78,,-71.0,,-1.0,-1.0
12/29/2021 13:38:00.000000,39.68842,-104.94739,,65.4,13.04,822.32,3.51,1.04,2.33,,-71.0,,-1.0,-1.0
12/29/2021 13:39:00.000000,39.68842,-104.94739,,65.96,13.01,822.3,2.94,1.11,2.44,,-71.0,,-1.0,-1.0
12/29/2021 13:40:00.000000,39.68842,-104.94739,,66.37,12.95,822.27,3.93,1.74,3.16,,-71.0,,-1.0,-1.0
12/29/2021 13:41:00.000000,39.68842,-104.94739,,65.97,12.93,822.26,5.45,2.58,4.28,,-71.0,,-1.0,-1.0
12/29/2021 13:42:00.000000,39.68842,-104.94739,,66.0,12.98,822.26,4.73,2.38,4.15,,-71.0,,-1.0,-1.0
12/29/2021 13:43:00.000000,39.68842,-104.94739,,65.8,13.0,822.32,4.47,2.08,3.97,,-71.0,,-1.0,-1.0
12/29/2021 13:44:00.000000,39.68842,-104.94739,,65.56,12.97,822.4,3.28,1.77,3.18,,-71.0,,-1.0,-1.0
12/29/2021 13:45:00.000000,39.68842,-104.94739,,65.74,13.05,822.47,4.75,2.03,4.22,,-71.0,,-1.0,-1.0
12/29/2021 13:46:00.000000,39.68842,-104.94739,,65.89,13.12,822.5,4.48,2.44,4.34,,-71.0,,-1.0,-1.0
12/29/2021 13:47:00.000000,39.68842,-104.94739,,66.15,13.02,822.5,4.01,2.0,3.22,,-71.0,,-1.0,-1.0
12/29/2021 13:48:00.000000,39.68842,-104.94739,,66.58,12.92,822.46,5.39,1.66,3.38,,-71.0,,-1.0,-1.0
12/29/2021 13:49:00.000000,39.68842,-104.94739,,66.17,12.9,822.43,4.07,1.73,3.03,,-71.0,,-1.0,-1.0
12/29/2021 13:50:00.000000,39.68842,-104.94739,,65.78,12.9,822.42,4.62,1.13,2.64,,-71.0,,-1.0,-1.0
12/29/2021 13:51:00.000000,39.68842,-104.94739,,65.43,12.89,822.43,2.27,1.17,1.76,,-71.0,,-1.0,-1.0
12/29/2021 13:52:00.000000,39.68842,-104.94739,,65.18,12.87,822.41,3.17,1.2,2.26,,-71.0,,-1.0,-1.0
12/29/2021 13:53:00.000000,39.68842,-104.94739,,65.03,12.88,822.41,4.37,2.51,3.88,,-71.0,,-1.0,-1.0
12/29/2021 13:54:00.000000,39.68842,-104.94739,,65.03,12.89,822.41,5.45,1.77,3.73,,-71.0,,-1.0,-1.0
12/29/2021 13:55:00.000000,39.68842,-104.94739,,64.93,12.89,822.43,4.93,1.95,3.6,,-71.0,,-1.0,-1.0
12/29/2021 13:56:00.000000,39.68842,-104.94739,,64.81,12.86,822.43,3.52,1.62,3.0,,-71.0,,-1.0,-1.0
12/29/2021 13:57:00.000000,39.68842,-104.94739,,64.66,12.84,822.41,4.39,2.07,3.32,,-71.0,,-1.0,-1.0
12/29/2021 13:58:00.000000,39.68842,-104.94739,,64.4,12.83,822.39,4.67,2.63,4.22,,-71.0,,-1.0,-1.0
12/29/2021 13:59:00.000000,39.68842,-104.94739,,64.15,12.81,822.37,4.72,2.49,3.59,,-71.0,,-1.0,-1.0
12/29/2021 14:00:00.000000,39.68842,-104.94739,,64.04,12.79,822.35,4.25,1.59,2.79,,-71.0,,-1.0,-1.0
12/29/2021 14:01:00.000000,39.68842,-104.94739,,64.04,12.77,822.36,2.88,1.25,2.65,,-71.0,,-1.0,-1.0
12/29/2021 14:02:00.000000,39.68842,-104.94739,,63.9,12.74,822.37,2.81,1.04,2.55,,-71.0,,-1.0,-1.0
12/29/2021 14:03:00.000000,39.68842,-104.94739,,63.79,12.69,822.37,2.62,1.3,2.32,,-71.0,,-1.0,-1.0
12/29/2021 14:04:00.000000,39.68842,-104.94739,,63.75,12.67,822.36,3.78,1.37,2.38,,-71.0,,-1.0,-1.0
12/29/2021 14:05:00.000000,39.68842,-104.94739,,63.79,12.67,822.38,4.32,2.24,3.44,,-71.0,,-1.0,-1.0
12/29/2021 14:06:00.000000,39.68842,-104.94739,,63.97,12.66,822.39,4.77,1.42,3.18,,-71.0,,-1.0,-1.0
12/29/2021 14:07:00.000000,39.68842,-104.94739,,64.11,12.61,822.41,3.38,1.45,3.09,,-71.0,,-1.0,-1.0
12/29/2021 14:08:00.000000,39.68842,-104.94739,,64.11,12.56,822.42,4.08,1.5,3.16,,-71.0,,-1.0,-1.0
12/29/2021 14:09:00.000000,39.68842,-104.94739,,64.07,12.54,822.45,4.29,2.16,3.52,,-71.0,,-1.0,-1.0
12/29/2021 14:10:00.000000,39.68842,-104.94739,,64.19,12.54,822.43,2.83,1.52,2.39,,-71.0,,-1.0,-1.0
12/29/2021 14:11:00.000000,39.68842,-104.94739,,64.12,12.64,822.4,3.94,1.92,3.47,,-71.0,,-1.0,-1.0
12/29/2021 14:12:00.000000,39.68842,-104.94739,,63.9,12.72,822.4,3.67,1.67,2.95,,-71.0,,-1.0,-1.0
12/29/2021 14:13:00.000000,39.68842,-104.94739,,63.77,12.78,822.44,3.34,2.02,3.12,,-71.0,,-1.0,-1.0
12/29/2021 14:14:00.000000,39.68842,-104.94739,,63.68,12.78,822.49,3.88,1.87,3.31,,-71.0,,-1.0,-1.0
12/29/2021 14:15:00.000000,39.68842,-104.94739,,63.63,12.71,822.54,2.38,0.96,1.47,,-71.0,,-1.0,-1.0
12/29/2021 14:16:00.000000,39.68842,-104.94739,,63.57,12.68,822.54,3.08,1.12,2.11,,-71.0,,-1.0,-1.0
12/29/2021 14:17:00.000000,39.68842,-104.94739,,63.84,12.65,822.55,4.07,1.46,2.96,,-71.0,,-1.0,-1.0
12/29/2021 14:18:00.000000,39.68842,-104.94739,,63.59,12.62,822.54,2.46,1.04,1.43,,-71.0,,-1.0,-1.0
12/29/2021 14:19:00.000000,39.68842,-104.94739,,63.44,12.61,822.53,3.33,1.27,2.52,,-71.0,,-1.0,-1.0
12/29/2021 14:20:00.000000,39.68842,-104.94739,,63.36,12.59,822.53,2.5,0.84,1.79,,-71.0,,-1.0,-1.0
12/29/2021 14:21:00.000000,39.68842,-104.94739,,63.47,12.63,822.53,3.1,1.66,2.8,,-71.0,,-1.0,-1.0
12/29/2021 14:22:00.000000,39.68842,-104.94739,,63.67,12.64,822.53,4.16,2.0,3.6,,-71.0,,-1.0,-1.0
12/29/2021 14:23:00.000000,39.68842,-104.94739,,63.62,12.63,822.56,1.79,1.27,1.79,,-71.0,,-1.0,-1.0
12/29/2021 14:24:00.000000,39.68842,-104.94739,,63.43,12.63,822.59,2.44,1.28,2.31,,-71.0,,-1.0,-1.0
12/29/2021 14:25:00.000000,39.68842,-104.94739,,63.43,12.69,822.61,4.59,1.93,3.45,,-71.0,,-1.0,-1.0
12/29/2021 14:26:00.000000,39.68842,-104.94739,,63.52,12.68,822.63,3.86,1.42,2.63,,-71.0,,-1.0,-1.0
12/29/2021 14:27:00.000000,39.68842,-104.94739,,63.53,12.66,822.61,4.04,1.63,3.03,,-71.0,,-1.0,-1.0
12/29/2021 14:28:00.000000,39.68842,-104.94739,,63.52,12.65,822.62,3.89,1.19,2.91,,-71.0,,-1.0,-1.0
12/29/2021 14:29:00.000000,39.68842,-104.94739,,63.46,12.68,822.65,3.0,1.31,2.29,,-71.0,,-1.0,-1.0
12/29/2021 14:30:00.000000,39.68842,-104.94739,,63.45,12.68,822.68,4.17,1.73,2.9,,-71.0,,-1.0,-1.0
12/29/2021 14:31:00.000000,39.68842,-104.94739,,63.51,12.68,822.66,4.89,2.34,3.58,,-71.0,,-1.0,-1.0
12/29/2021 14:32:00.000000,39.68842,-104.94739,,63.41,12.83,822.66,4.91,2.09,3.8,,-71.0,,-1.0,-1.0
12/29/2021 14:33:00.000000,39.68842,-104.94739,,63.2,12.96,822.66,4.91,2.21,3.72,,-71.0,,-1.0,-1.0
12/29/2021 14:34:00.000000,39.68842,-104.94739,,63.38,12.97,822.66,5.66,1.38,4.06,,-71.0,,-1.0,-1.0
12/29/2021 14:35:00.000000,39.68842,-104.94739,,63.35,12.89,822.69,4.18,1.99,3.45,,-71.0,,-1.0,-1.0
12/29/2021 14:36:00.000000,39.68842,-104.94739,,63.3,12.85,822.68,4.33,1.98,3.3,,-71.0,,-1.0,-1.0
12/29/2021 14:37:00.000000,39.68842,-104.94739,,63.26,12.9,822.66,4.53,1.77,3.85,,-71.0,,-1.0,-1.0
12/29/2021 14:38:00.000000,39.68842,-104.94739,,63.29,13.01,822.62,4.75,1.73,4.08,,-71.0,,-1.0,-1.0
12/29/2021 14:39:00.000000,39.68842,-104.94739,,63.14,13.16,822.64,4.33,2.35,3.71,,-71.0,,-1.0,-1.0
12/29/2021 14:40:00.000000,39.68842,-104.94739,,62.95,13.23,822.65,3.14,1.63,2.59,,-71.0,,-1.0,-1.0
12/29/2021 14:41:00.000000,39.68842,-104.94739,,62.97,13.19,822.68,3.46,1.77,3.22,,-71.0,,-1.0,-1.0
12/29/2021 14:42:00.000000,39.68842,-104.94739,,63.12,13.19,822.72,7.24,3.47,5.74,,-71.0,,-1.0,-1.0
12/29/2021 14:43:00.000000,39.68842,-104.94739,,63.77,13.25,822.78,8.02,3.83,6.18,,-71.0,,-1.0,-1.0
12/29/2021 14:44:00.000000,39.68842,-104.94739,,64.63,13.27,822.78,6.73,3.88,5.82,,-71.0,,-1.0,-1.0
12/29/2021 14:45:00.000000,39.68842,-104.94739,,65.02,13.29,822.76,6.61,3.88,5.42,,-71.0,,-1.0,-1.0
12/29/2021 14:46:00.000000,39.68842,-104.94739,,65.08,13.28,822.75,6.03,2.83,4.61,,-71.0,,-1.0,-1.0
12/29/2021 14:47:00.000000,39.68842,-104.94739,,65.15,13.32,822.71,6.53,3.24,4.95,,-71.0,,-1.0,-1.0
12/29/2021 14:48:00.000000,39.68842,-104.94739,,65.55,13.39,822.73,7.74,4.43,6.52,,-71.0,,-1.0,-1.0
12/29/2021 14:49:00.000000,39.68842,-104.94739,,66.29,13.42,822.73,8.11,3.42,5.72,,-71.0,,-1.0,-1.0
12/29/2021 14:50:00.000000,39.68842,-104.94739,,66.59,13.41,822.74,7.21,3.57,5.48,,-71.0,,-1.0,-1.0
12/29/2021 14:51:00.000000,39.68842,-104.94739,,66.5,13.51,822.75,7.79,4.05,6.76,,-71.0,,-1.0,-1.0
12/29/2021 14:52:00.000000,39.68842,-104.94739,,66.4,13.64,822.72,7.06,4.2,6.6,,-71.0,,-1.0,-1.0
12/29/2021 14:53:00.000000,39.68842,-104.94739,,66.27,13.77,822.68,7.88,4.13,6.16,,-71.0,,-1.0,-1.0
12/29/2021 14:54:00.000000,39.68842,-104.94739,,65.9,13.98,822.63,6.57,4.16,5.85,,-71.0,,-1.0,-1.0
12/29/2021 14:55:00.000000,39.68842,-104.94739,,65.41,14.18,822.6,7.43,3.74,6.68,,-71.0,,-1.0,-1.0
12/29/2021 14:56:00.000000,39.68842,-104.94739,,64.98,14.37,822.63,6.76,3.97,6.05,,-71.0,,-1.0,-1.0
12/29/2021 14:57:00.000000,39.68842,-104.94739,,64.61,14.5,822.62,7.48,3.95,6.6,,-71.0,,-1.0,-1.0
12/29/2021 14:58:00.000000,39.68842,-104.94739,,64.25,14.64,822.61,7.0,3.53,5.71,,-71.0,,-1.0,-1.0
12/29/2021 14:59:00.000000,39.68842,-104.94739,,63.93,14.75,822.59,6.26,3.62,5.99,,-71.0,,-1.0,-1.0
12/29/2021 15:00:00.000000,39.68842,-104.94739,,63.57,14.93,822.54,7.67,4.38,7.05,,-71.0,,-1.0,-1.0
12/29/2021 15:01:00.000000,39.68842,-104.94739,,63.14,15.1,822.48,7.92,4.05,6.61,,-71.0,,-1.0,-1.0
12/29/2021 15:02:00.000000,39.68842,-104.94739,,62.67,15.36,822.48,7.38,3.53,5.98,,-71.0,,-1.0,-1.0
12/29/2021 15:03:00.000000,39.68842,-104.94739,,62.15,15.71,822.51,7.57,3.47,6.4,,-71.0,,-1.0,-1.0
12/29/2021 15:04:00.000000,39.68842,-104.94739,,61.53,16.03,822.54,5.8,3.71,5.44,,-71.0,,-1.0,-1.0
12/29/2021 15:05:00.000000,39.68842,-104.94739,,60.76,16.35,822.59,6.9,3.7,6.17,,-71.0,,-1.0,-1.0
12/29/2021 15:06:00.000000,39.68842,-104.94739,,60.12,16.71,822.62,7.6,4.18,6.63,,-71.0,,-1.0,-1.0
12/29/2021 15:07:00.000000,39.68842,-104.94739,,59.45,17.04,822.67,7.53,4.47,6.74,,-71.0,,-1.0,-1.0
12/29/2021 15:08:00.000000,39.68842,-104.94739,,58.41,17.34,822.7,8.18,4.3,7.85,,-71.0,,-1.0,-1.0
12/29/2021 15:09:00.000000,39.68842,-104.94739,,57.71,17.56,822.71,7.07,4.61,6.59,,-71.0,,-1.0,-1.0
12/29/2021 15:10:00.000000,39.68842,-104.94739,,57.18,17.77,822.72,9.23,4.4,7.13,,-71.0,,-1.0,-1.0
12/29/2021 15:11:01.000000,39.68842,-104.94739,,56.64,18.07,822.75,8.63,5.07,7.49,,-71.0,,-1.0,-1.0
12/29/2021 15:12:00.000000,39.68842,-104.94739,,56.1,18.3,822.76,9.68,4.8,8.27,,-71.0,,-1.0,-1.0
12/29/2021 15:13:00.000000,39.68842,-104.94739,,55.53,18.51,822.76,8.85,4.96,7.8,,-71.0,,-1.0,-1.0
12/29/2021 15:14:00.000000,39.68842,-104.94739,,55.1,18.75,822.82,8.76,4.12,6.48,,-71.0,,-1.0,-1.0
12/29/2021 15:15:00.000000,39.68842,-104.94739,,54.6,18.97,822.84,7.74,4.71,6.6,,-71.0,,-1.0,-1.0
12/29/2021 15:16:00.000000,39.68842,-104.94739,,53.96,19.13,822.86,7.71,4.51,7.22,,-71.0,,-1.0,-1.0
12/29/2021 15:17:00.000000,39.68842,-104.94739,,53.4,19.25,822.88,5.88,4.08,5.88,,-71.0,,-1.0,-1.0
12/29/2021 15:18:00.000000,39.68842,-104.94739,,53.11,19.52,822.88,7.46,4.38,6.34,,-71.0,,-1.0,-1.0
12/29/2021 15:19:00.000000,39.68842,-104.94739,,52.64,19.8,822.89,8.39,4.81,7.86,,-71.0,,-1.0,-1.0
12/29/2021 15:20:00.000000,39.68842,-104.94739,,52.0,20.07,822.87,7.51,4.32,6.72,,-71.0,,-1.0,-1.0
12/29/2021 15:21:00.000000,39.68842,-104.94739,,51.2,20.32,822.83,6.62,4.03,5.97,,-71.0,,-1.0,-1.0
12/29/2021 15:22:00.000000,39.68842,-104.94739,,50.64,20.57,822.83,7.71,4.36,6.77,,-71.0,,-1.0,-1.0
12/29/2021 15:23:00.000000,39.68842,-104.94739,,50.09,20.85,822.83,7.69,4.15,6.24,,-71.0,,-1.0,-1.0
12/29/2021 15:24:00.000000,39.68842,-104.94739,,49.93,21.07,822.83,8.09,4.2,6.39,,-71.0,,-1.0,-1.0
12/29/2021 15:25:00.000000,39.68842,-104.94739,,49.46,21.32,822.86,8.49,3.93,7.34,,-71.0,,-1.0,-1.0
12/29/2021 15:26:00.000000,39.68842,-104.94739,,48.93,21.57,822.88,5.7,3.25,4.5,,-71.0,,-1.0,-1.0
12/29/2021 15:27:00.000000,39.68842,-104.94739,,48.68,21.86,822.89,5.72,3.6,5.38,,-71.0,,-1.0,-1.0
12/29/2021 15:28:00.000000,39.68842,-104.94739,,47.71,22.21,822.87,5.13,3.5,5.13,,-71.0,,-1.0,-1.0
12/29/2021 15:29:00.000000,39.68842,-104.94739,,46.87,22.45,822.86,6.28,3.31,5.64,,-71.0,,-1.0,-1.0
12/29/2021 15:30:00.000000,39.68842,-104.94739,,46.75,22.65,822.88,7.81,3.44,6.16,,-71.0,,-1.0,-1.0
12/29/2021 15:31:00.000000,39.68842,-104.94739,,46.37,22.89,822.9,8.23,3.98,6.82,,-71.0,,-1.0,-1.0
12/29/2021 15:32:00.000000,39.68842,-104.94739,,45.62,23.05,822.9,6.36,4.03,5.66,,-71.0,,-1.0,-1.0
12/29/2021 15:33:00.000000,39.68842,-104.94739,,45.25,23.24,822.92,6.62,3.54,6.02,,-71.0,,-1.0,-1.0
12/29/2021 15:34:00.000000,39.68842,-104.94739,,44.68,23.38,822.93,6.8,3.46,5.19,,-71.0,,-1.0,-1.0
12/29/2021 15:35:00.000000,39.68842,-104.94739,,44.25,23.53,822.93,6.66,3.45,5.37,,-71.0,,-1.0,-1.0
12/29/2021 15:36:00.000000,39.68842,-104.94739,,43.81,23.69,822.88,5.0,2.58,4.17,,-71.0,,-1.0,-1.0
12/29/2021 15:37:00.000000,39.68842,-104.94739,,43.93,23.88,822.87,6.34,3.38,5.11,,-71.0,,-1.0,-1.0
12/29/2021 15:38:00.000000,39.68842,-104.94739,,43.37,24.11,822.88,4.68,2.56,4.1,,-71.0,,-1.0,-1.0
12/29/2021 15:39:00.000000,39.68842,-104.94739,,43.47,24.26,822.92,4.93,2.78,4.8,,-71.0,,-1.0,-1.0
12/29/2021 15:40:00.000000,39.68842,-104.94739,,43.23,24.47,822.9,5.36,3.22,4.92,,-71.0,,-1.0,-1.0
12/29/2021 15:41:00.000000,39.68842,-104.94739,,41.95,24.68,822.9,4.53,2.83,4.47,,-71.0,,-1.0,-1.0
12/29/2021 15:42:00.000000,39.68842,-104.94739,,41.24,24.74,822.86,3.83,2.38,3.47,,-71.0,,-1.0,-1.0
12/29/2021 15:43:00.000000,39.68842,-104.94739,,40.87,24.81,822.88,3.58,1.97,2.86,,-71.0,,-1.0,-1.0
12/29/2021 15:44:01.000000,39.68842,-104.94739,,39.89,24.81,822.95,4.12,2.13,3.68,,-71.0,,-1.0,-1.0
12/29/2021 15:45:00.000000,39.68842,-104.94739,,39.92,24.87,823.04,3.89,1.92,3.22,,-71.0,,-1.0,-1.0
12/29/2021 15:46:00.000000,39.68842,-104.94739,,40.05,24.94,823.09,4.91,2.02,3.73,,-71.0,,-1.0,-1.0
12/29/2021 15:47:00.000000,39.68842,-104.94739,,39.66,25.15,823.08,4.41,2.03,3.38,,-71.0,,-1.0,-1.0
12/29/2021 15:48:00.000000,39.68842,-104.94739,,39.35,25.35,823.07,4.42,1.8,3.29,,-71.0,,-1.0,-1.0
12/29/2021 15:49:00.000000,39.68842,-104.94739,,39.36,25.53,823.09,3.57,2.22,3.29,,-71.0,,-1.0,-1.0
12/29/2021 15:50:00.000000,39.68842,-104.94739,,38.85,25.79,823.1,3.84,2.27,3.65,,-71.0,,-1.0,-1.0
12/29/2021 15:51:00.000000,39.68842,-104.94739,,37.94,26.04,823.12,4.05,2.45,3.67,,-71.0,,-1.0,-1.0
12/29/2021 15:52:00.000000,39.68842,-104.94739,,38.04,26.15,823.11,3.53,1.98,3.0,,-71.0,,-1.0,-1.0
12/29/2021 15:53:00.000000,39.68842,-104.94739,,37.7,26.22,823.1,4.65,1.96,3.5,,-71.0,,-1.0,-1.0
12/29/2021 15:54:00.000000,39.68842,-104.94739,,37.77,26.39,823.13,5.53,2.55,4.15,,-71.0,,-1.0,-1.0
12/29/2021 15:55:00.000000,39.68842,-104.94739,,37.48,26.71,823.14,4.09,1.98,3.22,,-71.0,,-1.0,-1.0
12/29/2021 15:56:00.000000,39.68842,-104.94739,,36.85,26.97,823.19,4.71,2.53,4.04,,-71.0,,-1.0,-1.0
12/29/2021 15:57:00.000000,39.68842,-104.94739,,36.92,27.35,823.25,5.12,2.1,4.29,,-71.0,,-1.0,-1.0
12/29/2021 15:58:00.000000,39.68842,-104.94739,,36.29,27.65,823.29,4.44,2.29,4.04,,-71.0,,-1.0,-1.0
12/29/2021 15:59:00.000000,39.68842,-104.94739,,35.87,27.88,823.31,5.37,2.83,4.07,,-71.0,,-1.0,-1.0
12/29/2021 16:00:00.000000,39.68842,-104.94739,,35.86,28.14,823.34,6.17,3.09,4.65,,-71.0,,-1.0,-1.0
12/29/2021 16:01:00.000000,39.68842,-104.94739,,35.68,28.23,823.33,5.05,2.69,3.77,,-71.0,,-1.0,-1.0
12/29/2021 16:02:00.000000,39.68842,-104.94739,,35.58,28.21,823.36,5.5,2.43,3.79,,-71.0,,-1.0,-1.0
12/29/2021 16:03:00.000000,39.68842,-104.94739,,35.43,28.31,823.36,5.08,2.58,3.97,,-71.0,,-1.0,-1.0
12/29/2021 16:04:00.000000,39.68842,-104.94739,,35.44,28.51,823.35,4.77,2.72,4.12,,-71.0,,-1.0,-1.0
12/29/2021 16:05:00.000000,39.68842,-104.94739,,35.49,28.72,823.37,5.94,2.98,4.21,,-71.0,,-1.0,-1.0
12/29/2021 16:06:00.000000,39.68842,-104.94739,,34.8,28.92,823.4,3.74,2.31,3.58,,-71.0,,-1.0,-1.0
12/29/2021 16:07:00.000000,39.68842,-104.94739,,34.33,29.08,823.38,4.92,2.48,3.58,,-71.0,,-1.0,-1.0
12/29/2021 16:08:00.000000,39.68842,-104.94739,,34.14,29.17,823.37,4.04,2.21,3.82,,-71.0,,-1.0,-1.0
12/29/2021 16:09:00.000000,39.68842,-104.94739,,33.87,29.41,823.36,4.33,2.72,3.79,,-71.0,,-1.0,-1.0
12/29/2021 16:10:00.000000,39.68842,-104.94739,,33.65,29.49,823.35,6.07,2.65,3.92,,-71.0,,-1.0,-1.0
12/29/2021 16:11:00.000000,39.68842,-104.94739,,33.67,29.51,823.36,5.46,2.73,4.46,,-71.0,,-1.0,-1.0
12/29/2021 16:12:00.000000,39.68842,-104.94739,,33.52,29.9,823.41,4.71,2.54,4.48,,-71.0,,-1.0,-1.0
12/29/2021 16:13:00.000000,39.68842,-104.94739,,33.45,30.22,823.46,4.07,2.47,4.03,,-71.0,,-1.0,-1.0
12/29/2021 16:14:00.000000,39.68842,-104.94739,,33.0,30.44,823.49,5.0,2.5,3.97,,-71.0,,-1.0,-1.0
